iso3,date,year,month,dep_1m,dep_mean_3m,dep_vol_3m,dep_cum_3m,dep_mean_6m,dep_vol_6m,dep_cum_6m,dep_mean_12m,dep_vol_12m,dep_cum_12m,dep_skew_6m,dep_kurt_6m,dep_max_6m,dep_es90_6m,dep_skew_12m,dep_kurt_12m,dep_max_12m,dep_es90_12m,extreme_count_3m,extreme_count_6m,extreme_count_12m,target,macro_current_account_pct_gdp,macro_exports_vol_pct,macro_fiscal_balance_pct_gdp,macro_gdp_growth_pct,macro_gdp_usd_bn,macro_govt_gross_debt_pct_gdp,macro_gross_savings_pct_gdp,macro_imports_vol_pct,macro_inflation_avg_pct,macro_inflation_eop_pct,macro_investment_pct_gdp
LKA,2013-12-31,2013,12,-0.0034070121951219,-0.0031042909030482,0.0044377068541617,-0.0093036189327394,0.0010476181544738,0.0090439824020042,0.0060972325458634,0.002375164296342,0.0106018653534597,0.028249271788161,0.4481873483254942,-2.019509911031908,0.0126145924226264,0.0126145924226264,1.3343097380051665,1.571490008204192,0.0275514722160725,0.0200830323193494,0.0,0.0,0.0,0.0,-6.814,-11.016,-6.009,8.669,67.725,69.428,26.55,35.261,6.73,4.867,33.364
LKA,2014-01-31,2014,1,-0.0004382308627717,-0.0007894057029331,0.0024608839823865,-0.0023724013693975,-0.0011278523930925,0.0070566976610987,-0.0068715805471123,0.0028036730643122,0.0103520608736076,0.0335663085838646,1.0594787394381098,1.126443299131088,0.011075227963526,0.011075227963526,1.3314661856569068,1.7420231254584386,0.0275514722160725,0.0200830323193494,0.0,0.0,0.0,0.0,-5.655,-8.3,-5.439,8.632,70.392,67.504,33.4,-18.909,7.547,9.283,39.056
LKA,2014-02-28,2014,2,0.0023344302834753,-0.0005036042581394,0.0028712794524971,-0.0015182926829266,-0.0025846520064342,0.0044569844034405,-0.015457227138643,0.0023163912187345,0.0102125737572568,0.0275716981812876,-0.2781067157457962,-2.11877719131626,0.0023344302834753,0.0023344302834753,1.5427410929744572,2.453572669396302,0.0275514722160725,0.0200830323193494,0.0,0.0,0.0,0.0,-5.655,-8.3,-5.439,8.632,70.392,67.504,33.4,-18.909,7.547,9.283,39.056
LKA,2014-03-31,2014,3,-0.0023351002436626,-0.0001463002743196,0.0023484136001307,-0.0004443492692327,-0.0016252955886839,0.0035648601644655,-0.0097438341456981,0.0025355711047534,0.0100693087109317,0.0302878612060593,-0.6837952591019517,0.0335793765101392,0.0023344302834753,0.0023344302834753,1.561658483595018,2.593458021958194,0.0275514722160725,0.0200830323193494,0.0,0.0,0.0,0.0,-5.655,-8.3,-5.439,8.632,70.392,67.504,33.4,-18.909,7.547,9.283,39.056
LKA,2014-04-30,2014,4,-0.0007551939670177,-0.0002519546424016,0.0023750928822477,-0.0007613104333193,-0.0005206801726674,0.0021829939446471,-0.0031319056688023,0.0025069956815994,0.0100789168548312,0.0299344245487989,0.0350373774270341,-1.2373754301895254,0.0023344302834753,0.0023344302834753,1.5663356565117306,2.5944371926566694,0.0275514722160725,0.0200830323193494,0.0,0.0,0.0,0.0,-5.655,-8.3,-5.439,8.632,70.392,67.504,33.4,-18.909,7.547,9.283,39.056
LKA,2014-05-31,2014,5,-0.0010191720739195,-0.0013698220948666,0.0008463111358084,-0.0041045550866866,-0.000936713176503,0.0019517416056864,-0.0056166158536584,0.0026353261899182,0.0100181686622584,0.0315245580189127,0.6989817320793531,1.257313893176327,0.0023344302834753,0.0023344302834753,1.5582353060527894,2.6317421378113734,0.0275514722160725,0.0200830323193494,0.0,0.0,0.0,0.0,-5.655,-8.3,-5.439,8.632,70.392,67.504,33.4,-18.909,7.547,9.283,39.056
LKA,2014-06-30,2014,6,-0.0012363649185096,-0.0010035769864823,0.0002409642632409,-0.003007768474516,-0.0005749386304009,0.0015651584883769,-0.003450781244025,0.0002363397620364,0.0062458332690211,0.0026254110861285,1.470386754413582,3.25382202344354,0.0023344302834753,0.0023344302834753,0.9355267256626364,0.6994855034517644,0.0126145924226264,0.0118449101930762,0.0,0.0,0.0,0.0,-5.655,-8.3,-5.439,8.632,70.392,67.504,33.4,-18.909,7.547,9.283,39.056
LKA,2014-07-31,2014,7,-0.000702983381657,-0.0009861734580287,0.000268217537471,-0.002955675586273,-0.0006190640502152,0.001564265297016,-0.0037147358329311,-0.0008734582216538,0.0048803514751609,-0.0105607902735562,1.599520362120246,3.67994434483499,0.0023344302834753,0.0023344302834753,1.0142720818413309,2.9318271639187983,0.011075227963526,0.0067048291235006,0.0,0.0,0.0,0.0,-5.655,-8.3,-5.439,8.632,70.392,67.504,33.4,-18.909,7.547,9.283,39.056
LKA,2014-08-31,2014,8,-0.0001075184586152,-0.0006822889195939,0.0005647076925537,-0.0020457891924996,-0.0010260555072303,0.0007455638716953,-0.0061419472247499,-0.0018053537568323,0.0031535052133809,-0.0215042368900663,-1.030737672867134,2.0558831619828517,-0.0001075184586152,-0.0001075184586152,-1.0756251012305165,0.6836857541855291,0.0023344302834753,0.0019057281162847,0.0,0.0,0.0,0.0,-5.655,-8.3,-5.439,8.632,70.392,67.504,33.4,-18.909,7.547,9.283,39.056
LKA,2014-09-30,2014,9,0.0013402848931074,0.000176594350945,0.0010508455533699,0.000528772434456,-0.0004134913177686,0.0009395623326752,-0.0024805864651185,-0.0010193934532263,0.0025648043629005,-0.0122002501877164,1.656299890119187,2.806490342682384,0.0013402848931074,0.0013402848931074,-1.3329794661869112,2.7850630944722754,0.0023344302834753,0.0019057281162847,0.0,0.0,0.0,0.0,-5.655,-8.3,-5.439,8.632,70.392,67.504,33.4,-18.909,7.547,9.283,39.056
LKA,2014-10-31,2014,10,0.0036273487831239,0.001620038405872,0.0018830838667562,0.0048644422633559,0.0003169324739216,0.0018667834053572,0.0018943889638443,-0.0001018738493728,0.0019853211112421,-0.0012434497524929,1.3871209772700483,1.319009136236787,0.0036273487831239,0.0036273487831239,0.3241304704766766,-0.1173797149420548,0.0036273487831239,0.0029808895332996,0.0,0.0,0.0,0.0,-5.655,-8.3,-5.439,8.632,70.392,67.504,33.4,-18.909,7.547,9.283,39.056
LKA,2014-11-30,2014,11,0.0012579904557805,0.0020752080440039,0.0013448229433967,0.0062367411644885,0.000696459562205,0.001769778026228,0.0041781929143183,-0.000120126807149,0.0019704362085451,-0.0014618902439023,0.8193647405700119,0.3339474287648514,0.0036273487831239,0.0036273487831239,0.3446130094428915,-0.0093702565044019,0.0036273487831239,0.0029808895332996,0.0,0.0,0.0,0.0,-5.655,-8.3,-5.439,8.632,70.392,67.504,33.4,-18.909,7.547,9.283,39.056
LKA,2014-12-31,2014,12,0.0003083776435368,0.0017312389608138,0.001709346502891,0.0051997879891723,0.0009539166558794,0.0015282449726694,0.0057313099281821,0.0001894890127392,0.0016770771221733,0.0022607511873531,1.107779383413274,1.4617511604764195,0.0036273487831239,0.0036273487831239,0.7091612974206637,0.1974373233517186,0.0036273487831239,0.0029808895332996,0.0,0.0,0.0,0.0,-5.655,-8.3,-5.439,8.632,70.392,67.504,33.4,-18.909,7.547,9.283,39.056
LKA,2015-01-31,2015,1,0.0087860534183501,0.0034508071725558,0.0046447906842716,0.0103665750560208,0.0025354227892139,0.0033246877181309,0.0152814449252056,0.0009581793694993,0.0029749672782567,0.0115099425612317,1.7324104355708885,2.951167864511728,0.0087860534183501,0.0087860534183501,1.807483878392047,3.978992405186001,0.0087860534183501,0.006206701100737,0.0,0.0,0.0,0.0,-3.3,16.068,-5.005,4.052,76.934,69.457,29.949,1.635,6.884,4.633,33.249
LKA,2015-02-28,2015,2,0.0052950075642965,0.0047964795420611,0.0042607680384392,0.0144403174763105,0.0034358437930325,0.003194788378035,0.0207671191632319,0.0012048941429011,0.0032127349922354,0.0144976213885714,1.0070455087875223,0.2595660565629291,0.0087860534183501,0.0087860534183501,1.4178614842028845,1.6850675483349438,0.0087860534183501,0.0070405304913233,0.0,0.0,0.0,0.0,-3.3,16.068,-5.005,4.052,76.934,69.457,29.949,1.635,6.884,4.633,33.249
LKA,2015-03-31,2015,3,0.0,0.0046936869942155,0.0044237849731291,0.0141275832019571,0.0032124629775146,0.0034102089506877,0.0194008316285791,0.001399485829873,0.0030451772000493,0.0168721197231107,0.8860705115735128,-0.1628519504681428,0.0087860534183501,0.0087860534183501,1.599259550007346,2.1345361388360584,0.0087860534183501,0.0070405304913233,0.0,0.0,0.0,0.0,-3.3,16.068,-5.005,4.052,76.934,69.457,29.949,1.635,6.884,4.633,33.249
LKA,2015-04-30,2015,4,0.0,0.0017650025214321,0.0030570740426004,0.0052950075642965,0.002607904846994,0.0036359997356405,0.015716473713655,0.0014624186604578,0.0030041264808684,0.017640635791853,1.280179750399856,0.2895323709715081,0.0087860534183501,0.0087860534183501,1.6195148025250812,2.24377372864989,0.0087860534183501,0.0070405304913233,0.0,0.0,0.0,0.0,-3.3,16.068,-5.005,4.052,76.934,69.457,29.949,1.635,6.884,4.633,33.249
LKA,2015-05-31,2015,5,0.0075244544770505,0.0025081514923501,0.0043442458178302,0.0075244544770505,0.0036523155172056,0.0040474164574647,0.0220734274648457,0.0021743875397053,0.0033545047662144,0.0263438474173927,0.2848708464742485,-2.578311901451251,0.0087860534183501,0.0087860534183501,1.074588529433297,-0.1525103413184624,0.0087860534183501,0.0081552539477003,0.0,0.0,0.0,0.0,-3.3,16.068,-5.005,4.052,76.934,69.457,29.949,1.635,6.884,4.633,33.249
LKA,2015-06-30,2015,6,-0.001493651979089,0.0020102674993205,0.0048334710692921,0.0060195635816402,0.003351977246768,0.0043969476324061,0.0202321886689365,0.0021529469513237,0.0033790193532546,0.0260794555409058,0.1811874289612394,-2.5172736348162648,0.0087860534183501,0.0087860534183501,1.0468596440194744,-0.1707220473399779,0.0087860534183501,0.0081552539477003,0.0,0.0,0.0,0.0,-3.3,16.068,-5.005,4.052,76.934,69.457,29.949,1.635,6.884,4.633,33.249
LKA,2015-07-31,2015,7,-0.00074794315632,0.0017609531138804,0.005005245387045,0.0052671181339352,0.0017629778176563,0.0037093500985862,0.0105900151285929,0.0021492003034351,0.0033824970145482,0.0260332907867435,1.0226772208760957,-0.9660564978745664,0.0075244544770505,0.0075244544770505,1.0444714104060284,-0.1747479780275465,0.0087860534183501,0.0081552539477003,0.0,0.0,0.0,0.0,-3.3,16.068,-5.005,4.052,76.934,69.457,29.949,1.635,6.884,4.633,33.249
LKA,2015-08-31,2015,8,0.0052395209580839,0.0009993086075582,0.0036910121911546,0.0029873039581778,0.0017537300499542,0.0036988375395052,0.0105342362678706,0.0025947869214934,0.0034102636468987,0.0315201211709712,1.0305542636112055,-0.9175326350620492,0.0075244544770505,0.0075244544770505,0.6586580826129793,-0.8981906292973632,0.0087860534183501,0.0081552539477003,0.0,0.0,0.0,0.0,-3.3,16.068,-5.005,4.052,76.934,69.457,29.949,1.635,6.884,4.633,33.249
LKA,2015-09-30,2015,9,0.0516269545793,0.0187061774603546,0.0286669776261254,0.0563462976813762,0.0103582224798375,0.0205350734682356,0.0627050413844996,0.0067853427286761,0.0145220192490314,0.0833224029632424,2.28590990277993,5.354032215718824,0.0516269545793,0.0516269545793,3.137355665077761,10.34511700431777,0.0516269545793,0.030206503998825,0.0,0.0,0.0,0.0,-3.3,16.068,-5.005,4.052,76.934,69.457,29.949,1.635,6.884,4.633,33.249
LKA,2015-10-31,2015,10,-0.0026849154060474,0.0180605200437788,0.0293381716964923,0.0542986526946109,0.0099107365788296,0.0208330286943975,0.059851768246802,0.0062593207129118,0.0147591941982769,0.0765089007028241,2.249154004831188,5.210277915466521,0.0516269545793,0.0516269545793,3.089138113638741,10.092218723647452,0.0516269545793,0.030206503998825,0.0,0.0,0.0,0.0,-3.3,16.068,-5.005,4.052,76.934,69.457,29.949,1.635,6.884,4.633,33.249
LKA,2015-11-30,2015,11,0.0167059152613731,0.0218826514782085,0.0275235127431137,0.0663246463142219,0.0114409800428834,0.0209595117481811,0.0695100821508591,0.0075466477800445,0.014955702618043,0.0931178353721373,1.8901032756208531,3.5437379434808136,0.0516269545793,0.0516269545793,2.6995128683366136,7.980158981823798,0.0516269545793,0.0341664349203365,0.0,0.0,0.0,0.0,-3.3,16.068,-5.005,4.052,76.934,69.457,29.949,1.635,6.884,4.633,33.249
LKA,2015-12-31,2015,12,0.0059696635788373,0.0066635544780543,0.0097140203792331,0.0200292423539742,0.0126848659692044,0.0202477294960715,0.0775041136873599,0.0080184216079862,0.0147950450147023,0.0993043802070379,1.8919468261733987,3.718256622326739,0.0516269545793,0.0516269545793,2.6862180418086568,7.996046117283779,0.0516269545793,0.0341664349203365,0.0,0.0,0.0,0.0,-3.3,16.068,-5.005,4.052,76.934,69.457,29.949,1.635,6.884,4.633,33.249
LKA,2016-01-31,2016,1,-0.0009822139449389,0.0072311216317571,0.0089112813904204,0.0217707233644981,0.012645820837768,0.0202790153309942,0.0772514970059885,0.0072043993277121,0.0150160445141027,0.0886596066565814,1.887226103896124,3.700370390752192,0.0516269545793,0.0516269545793,2.7412087464520565,8.151700668184546,0.0516269545793,0.0341664349203365,0.0,0.0,0.0,0.0,-2.409,13.43,-5.992,6.378,82.483,69.561,29.901,12.244,2.784,1.353,32.31
LKA,2016-02-29,2016,2,0.0029474544332714,0.0026449680223899,0.0034857960063624,0.0079437235785302,0.0122638097502992,0.0204671529634966,0.0747952345495159,0.0070087699001267,0.0150584137574541,0.0861173814898421,1.9019587997566332,3.686820815669568,0.0516269545793,0.0516269545793,2.7626649201806894,8.221719658048519,0.0516269545793,0.0341664349203365,0.0,0.0,0.0,0.0,-2.409,13.43,-5.992,6.378,82.483,69.561,29.901,12.244,2.784,1.353,32.31
LKA,2016-03-31,2016,3,-0.0030828916831202,-0.0003725503982625,0.0030610514208323,-0.0011265959241243,0.0031455020398958,0.0075063255085811,0.0188800815670506,0.0067518622598667,0.0152143497855505,0.0827689992475548,1.42283456844819,1.8701971000654245,0.0167059152613731,0.0167059152613731,2.7182110964778143,8.012605919320626,0.0516269545793,0.0341664349203365,0.0,0.0,0.0,0.0,-2.409,13.43,-5.992,6.378,82.483,69.561,29.901,12.244,2.784,1.353,32.31
LKA,2016-04-30,2016,4,0.0,-4.514574994958961e-05,0.0030154265328348,-0.0001445239326074,0.0035929879409037,0.0071613346089022,0.0216230530413341,0.0067518622598667,0.0152143497855505,0.0827689992475548,1.493378052116184,2.317168512454074,0.0167059152613731,0.0167059152613731,2.7182110964778143,8.012605919320626,0.0516269545793,0.0341664349203365,0.0,0.0,0.0,0.0,-2.409,13.43,-5.992,6.378,82.483,69.561,29.901,12.244,2.784,1.353,32.31
LKA,2016-05-31,2016,5,0.012856150104239,0.0032577528070395,0.0084541692843606,0.0097336243028853,0.0029513604147147,0.0057932851122909,0.0177546691022949,0.0071961702287991,0.015316471673765,0.0884988797610157,1.0691165628580075,0.8025195017357161,0.012856150104239,0.012856150104239,2.566631426322921,7.259583764245146,0.0516269545793,0.0341664349203365,0.0,0.0,0.0,0.0,-2.409,13.43,-5.992,6.378,82.483,69.561,29.901,12.244,2.784,1.353,32.31
LKA,2016-06-30,2016,6,-0.0034305317324184,0.0031418727906068,0.0085858910304285,0.0093815149409313,0.0013846611961721,0.0060778594373389,0.0082443498403124,0.0070347635826883,0.0154261834942136,0.0863874345549742,1.7326156366054208,3.1344715433049006,0.012856150104239,0.012856150104239,2.533765067866693,7.113386960070579,0.0516269545793,0.0341664349203365,0.0,0.0,0.0,0.0,-2.409,13.43,-5.992,6.378,82.483,69.561,29.901,12.244,2.784,1.353,32.31
LKA,2016-07-31,2016,7,0.0034189328743545,0.0042815170820583,0.0081775326320756,0.0128325225851286,0.0021181856660543,0.0060001615168227,0.0126861440458918,0.0073820032519112,0.0152812877611803,0.0909176646706593,1.277487877122717,1.8499726933453295,0.012856150104239,0.012856150104239,2.5376725431038776,7.1935585745154285,0.0516269545793,0.0341664349203365,0.0,0.0,0.0,0.0,-2.409,13.43,-5.992,6.378,82.483,69.561,29.901,12.244,2.784,1.353,32.31
LKA,2016-08-31,2016,8,-0.0008686308977361,-0.0002934099186,0.0034607731406418,-0.0008919382504286,0.0014821714442197,0.0060961626142188,0.0088330042606257,0.0068729905972595,0.0154598274685798,0.0842889054355922,1.6535716293113918,2.7728552721421913,0.012856150104239,0.012856150104239,2.5530487071518193,7.170974201585431,0.0516269545793,0.0341664349203365,0.0,0.0,0.0,0.0,-2.409,13.43,-5.992,6.378,82.483,69.561,29.901,12.244,2.784,1.353,32.31
LKA,2016-09-30,2016,9,0.0075738222771597,0.0033747080845927,0.0042214003336096,0.0101404475043029,0.0032582904375997,0.0060523848115761,0.0196170952050036,0.0032018962387478,0.0065011858107818,0.038867549129633,0.758271955852148,-0.3879332094347343,0.012856150104239,0.012856150104239,1.012251628202191,0.1785305661208914,0.0167059152613731,0.014781032682806,0.0,0.0,0.0,0.0,-2.409,13.43,-5.992,6.378,82.483,69.561,29.901,12.244,2.784,1.353,32.31
LKA,2016-10-31,2016,10,0.0026628426782731,0.0031226780192322,0.0042399693758533,0.0093792925529652,0.0037020975506453,0.0058602580570104,0.0223321751216123,0.0036475427457745,0.0062389713902977,0.0444381179701292,0.5449971095823555,-0.153170101482903,0.012856150104239,0.012856150104239,0.979268477930089,0.3503565901271385,0.0167059152613731,0.014781032682806,0.0,0.0,0.0,0.0,-2.409,13.43,-5.992,6.378,82.483,69.561,29.901,12.244,2.784,1.353,32.31
LKA,2016-11-30,2016,11,0.0056854023013508,0.0053073557522612,0.0024772201254893,0.0160005493750858,0.0025069729168306,0.0040811764164733,0.0150943396226419,0.0027291666657726,0.0047833347764424,0.0331170037302546,-0.3743882292291833,-0.8640861087805818,0.0075738222771597,0.0075738222771597,0.6622836576634268,0.2555756510634991,0.012856150104239,0.0102149861906993,0.0,0.0,0.0,0.0,-2.409,13.43,-5.992,6.378,82.483,69.561,29.901,12.244,2.784,1.353,32.31
LKA,2016-12-31,2016,12,0.0125042244001354,0.0069508231265864,0.0050412464676463,0.0209721863458263,0.0051627656055895,0.0045967743394359,0.0313253012048198,0.0032737134008808,0.0055035176116958,0.0398279077871179,0.5235374016790427,0.507763987540401,0.0125042244001354,0.0125042244001354,0.6663451149566431,-0.5195766214710821,0.012856150104239,0.0126801872521872,0.0,0.0,0.0,0.0,-2.409,13.43,-5.992,6.378,82.483,69.561,29.901,12.244,2.784,1.353,32.31
LKA,2017-01-31,2017,1,0.0029566088117489,0.0070487451710784,0.0049176486953856,0.0212713168598963,0.0050857115951553,0.0046355630277199,0.0308501193166772,0.0036019486306048,0.0053416931643259,0.0439276324200534,0.5689457909569341,0.3887587501645987,0.0125042244001354,0.0125042244001354,0.5623936501128982,-0.376500523542204,0.012856150104239,0.0126801872521872,0.0,0.0,0.0,,-2.212,4.733,-6.639,4.206,85.091,76.334,32.064,17.994,2.224,4.612,34.276
LKA,2017-02-28,2017,2,0.0067031453732588,0.0073879928617144,0.0048105096318096,0.0223048327137549,0.0063476743069878,0.0036069050751963,0.0386622716659803,0.0039149228756038,0.005409454421539,0.047836779936957,0.9329106064830568,1.011260869557642,0.0125042244001354,0.0125042244001354,0.3537326883053647,-0.6924090109583443,0.012856150104239,0.0126801872521872,0.0,0.0,0.0,,-2.212,4.733,-6.639,4.206,85.091,76.334,32.064,17.994,2.224,4.612,34.276
LKA,2017-03-31,2017,3,0.0032092561983469,0.0042896701277849,0.0020939447809996,0.0129198931909211,0.0056202466271857,0.003747536372371,0.0341630379443156,0.0044392685323927,0.0049553778405923,0.0544503127171649,1.5317160351061745,2.295207696282223,0.0125042244001354,0.0125042244001354,0.384578982661706,-0.2674141070698414,0.012856150104239,0.0126801872521872,0.0,0.0,0.0,,-2.212,4.733,-6.639,4.206,85.091,76.334,32.064,17.994,2.224,4.612,34.276
