iso3,date,year,month,dep_1m,dep_mean_3m,dep_vol_3m,dep_cum_3m,dep_mean_6m,dep_vol_6m,dep_cum_6m,dep_mean_12m,dep_vol_12m,dep_cum_12m,dep_skew_6m,dep_kurt_6m,dep_max_6m,dep_es90_6m,dep_skew_12m,dep_kurt_12m,dep_max_12m,dep_es90_12m,extreme_count_3m,extreme_count_6m,extreme_count_12m
AGO,1994-11-30,1994,11,0.13770647262030322,0.7061774117574036,1.0720301650773179,2.475538738951787,0.47338556163524687,0.7424770091333346,5.372660876163634,0.5475022902455009,0.6972964284604521,71.35323076923076,2.155558275654638,4.695880354042956,1.9427149701366098,1.9427149701366098,1.2045643009066427,0.16260468074702142,1.9427149701366098,1.843357485068305,2.0,4.0,7.0
AGO,1994-12-31,1994,12,0.08285420245972763,0.7210918817388802,1.058312061948293,2.6253372534223662,0.39756149285230363,0.7576583016178915,3.4873643028337806,0.5544068071171449,0.6917706148980616,77.348,2.4394457381327364,5.961798644623565,1.9427149701366098,1.9427149701366098,1.2187537999837574,0.1972132619542826,1.9427149701366098,1.843357485068305,2.0,3.0,7.0
AGO,1995-01-31,1995,1,0.06001822244738464,0.09352629917580517,0.039928514747868765,0.3059108986578676,0.39050545760204053,0.7611465083702492,3.3150258984524887,0.5594083256544269,0.6876022504208943,82.0503076923077,2.4391164735739466,5.959942381778482,1.9427149701366098,1.9427149701366098,1.2315001769265685,0.22394476506782043,1.9427149701366098,1.843357485068305,1.0,2.0,7.0
AGO,1995-02-28,1995,2,0.06053791307215084,0.0678034459930877,0.013036927254926441,0.21733333900352125,0.38699042887524565,0.76290487649043,3.2308891779242668,0.4191198184104395,0.5885428286776562,31.098396501457728,2.4386604980931508,5.957874096119613,1.9427149701366098,1.9427149701366098,1.8837463207668403,3.390947844635324,1.9427149701366098,1.4525191805157145,0.0,2.0,6.0
AGO,1995-03-31,1995,3,0.04602563811446836,0.05552725787800128,0.008232745786476014,0.17593105317105895,0.3883095698084407,0.7621874834893936,3.2631466545172376,0.34276167234541016,0.5708344467557149,16.110200000000003,2.4396787839109666,5.961733344480797,1.9427149701366098,1.9427149701366098,2.424780955548434,5.942859838986271,1.9427149701366098,1.4373717707825906,0.0,2.0,5.0
AGO,1995-04-30,1995,4,0.429017277914427,0.17852694303368208,0.21705231496718236,0.5852800989946776,0.13602662110474362,0.1471391529332323,1.0702345587025728,0.30084406455256485,0.5413359856244574,11.65549163721329,2.2039536531312804,4.963524396960854,0.429017277914427,0.429017277914427,2.9822672528253507,9.352314032289021,1.9427149701366098,1.2402567926469983,1.0,2.0,5.0
AGO,1995-05-31,1995,5,1.5037445502741957,0.6595958221010304,0.7557188336256051,2.7425690864915193,0.363699634047059,0.5775619721842178,3.5559541225100793,0.418542597841153,0.6367775915539098,28.03355059011641,2.1362589186355834,4.586488227884006,1.5037445502741957,1.5037445502741957,1.8978437818459426,2.578389650071093,1.9427149701366098,1.7232297602054027,2.0,2.0,6.0
AGO,1995-06-30,1995,6,0.03466179916710477,0.6558078757852425,0.7603463117961751,2.701910472783987,0.3556675668316219,0.582562239470275,3.3531914810058465,0.37661452984196275,0.6447261312475622,18.534356055265757,2.1233277491932765,4.521875763963044,1.5037445502741957,1.5037445502741957,2.0392710064474286,3.00016182651963,1.9427149701366098,1.7232297602054027,2.0,2.0,5.0
AGO,1995-07-31,1995,7,0.09972642162644951,0.5460442570225833,0.8300305657291258,1.8488730124787183,0.3622856000281327,0.57874491083324,3.5162616912455285,0.3763955288150866,0.6448281995428541,18.487786161913295,2.1282072651069965,4.558116726547645,1.5037445502741957,1.5037445502741957,2.039281838466957,2.9999105899672736,1.9427149701366098,1.7232297602054027,1.0,2.0,4.0
AGO,1995-08-31,1995,8,0.3223954060705496,0.1522612089547013,0.15088931388648835,0.5046808923728454,0.40592851552786585,0.5610418336679827,4.631372192829082,0.39645947220155575,0.6385377401724724,22.825711667504216,2.031758224339875,4.3273047070350685,1.5037445502741957,1.5037445502741957,1.9976535106370936,2.901093756029041,1.9427149701366098,1.7232297602054027,1.0,3.0,5.0
AGO,1995-09-30,1995,9,0.7655086848635237,0.3958768375201743,0.3389190848656723,1.5675319080794714,0.5258423566527085,0.5454047188788882,8.504773259726448,0.4570759632305746,0.635947835138281,39.520242324147695,1.375235669615509,1.746046507949881,1.5037445502741957,1.5037445502741957,1.7187232128791774,1.9755553081560566,1.9427149701366098,1.7232297602054027,2.0,4.0,6.0
AGO,1995-10-31,1995,10,0.0,0.3626346969780245,0.3843374650615301,1.3347005742411815,0.4543394770003039,0.5871610774332164,5.651265458174268,0.29518304905252374,0.44066164391302165,12.769679610617073,1.4393132443447048,1.476137436406102,1.5037445502741957,1.5037445502741957,2.251414896866592,5.197643540770415,1.5037445502741957,1.1346266175688597,2.0,3.0,5.0
AGO,1995-11-30,1995,11,0.0,0.2551695616211746,0.44196664527295204,0.7655086848635237,0.20371538528793795,0.3006956583426885,1.6565271834324555,0.2837075096674985,0.44688451150466546,11.103015972919184,1.7226095892425546,2.6708108707041562,0.7655086848635237,0.7655086848635237,2.2244661957479295,5.0448649573089694,1.5037445502741957,1.1346266175688597,1.0,2.0,4.0
AGO,1995-12-31,1995,12,0.0,0.0,0.0,0.0,0.19793841876008714,0.3048967031306931,1.5675319080794714,0.2768029927958545,0.45089197100021666,10.17695802946224,1.699311230757688,2.5555282522725906,0.7655086848635237,0.7655086848635237,2.2032782336944807,4.937390948264694,1.5037445502741957,1.1346266175688597,0.0,2.0,4.0
AGO,1996-01-31,1996,1,0.0,0.0,0.0,0.0,0.18131734848901224,0.313906501773493,1.3347005742411815,0.27180147425857243,0.45383851178291285,9.544118763974385,1.7296590230066582,2.48710865925295,0.7655086848635237,0.7655086848635237,2.18745592912223,4.8583034769958875,1.5037445502741957,1.1346266175688597,0.0,2.0,4.0
AGO,1996-02-29,1996,2,1.293921293042867,0.43130709768095565,0.7470458068484879,1.293921293042867,0.3432383296510651,0.5573796827192907,3.049937965260546,0.37458342258946553,0.5341935661592033,21.80670804025103,1.3388079245383697,0.30754698159608296,1.293921293042867,1.293921293042867,1.410312917009934,0.7516933962811522,1.5037445502741957,1.3988329216585313,1.0,2.0,5.0
AGO,1996-03-31,1996,3,1.9103163054300376,1.0680791994909682,0.9749772228687681,5.676036542515811,0.5340395997454841,0.8499824627371664,5.676036542515811,0.5299409781990962,0.6809007440725091,62.454213610260894,1.1902546833459475,-0.5550264862719086,1.9103163054300376,1.9103163054300376,1.107987988168476,-0.15857066263012573,1.9103163054300376,1.7070304278521167,2.0,2.0,6.0
AGO,1996-04-30,1996,4,0.23173684210526324,1.1453248135260559,0.8490983093655966,7.223120168657765,0.5726624067630279,0.8257831762215515,7.223120168657765,0.513500941881666,0.6859221312840879,53.69415513620956,1.1537604161922272,-0.5170277300504597,1.9103163054300376,1.9103163054300376,1.161517640767249,-0.11036575609773283,1.9103163054300376,1.7070304278521167,3.0,3.0,6.0
AGO,1996-05-31,1996,5,1.0446523949920947,1.062235180842465,0.8394278524343928,6.3295550279543535,0.7467711392617105,0.7902579937119061,15.813422347153896,0.4752432622748242,0.6367071921314185,43.665313511745055,0.48384900170951267,-1.542669587596873,1.9103163054300376,1.9103163054300376,1.321755045480011,0.8262518233830835,1.9103163054300376,1.6021187992364523,3.0,4.0,6.0
AGO,1996-06-30,1996,6,0.686338843493344,0.654242693530234,0.40740710126747454,3.247,0.861160946510601,0.7056930271797799,27.353127196064644,0.5295496826353441,0.623364449426584,71.79755876973181,0.2976800388490178,-0.7301279264761362,1.9103163054300376,1.9103163054300376,1.1367199743405758,0.5674105242712725,1.9103163054300376,1.6021187992364523,3.0,5.0,7.0
AGO,1996-07-31,1996,7,0.2516203388150149,0.6608705257668178,0.39712899281842406,3.3155578344656655,0.9030976696464369,0.6495233155478636,34.48735066760364,0.5422075090677246,0.6153335859892407,81.85233798195242,0.5419936521468626,-0.5927727829301326,1.9103163054300376,1.9103163054300376,1.1348736378446778,0.6420941741403002,1.9103163054300376,1.6021187992364523,3.0,6.0,8.0
AGO,1996-08-31,1996,8,0.0,0.31265306076945293,0.34721606656924797,1.1106559946500596,0.6874441208059592,0.7061453483175547,14.47016925786934,0.5153412252285121,0.632599233917824,61.653225806451616,1.168935773014637,0.9432864985194319,1.9103163054300376,1.9103163054300376,1.1333407467550065,0.4942649164505911,1.9103163054300376,1.6021187992364523,2.0,5.0,7.0
AGO,1996-09-30,1996,9,0.0,0.08387344627167163,0.1452730703484309,0.2516203388150149,0.36905806990095275,0.41524721301670464,4.315631578947368,0.45154883482321845,0.6435808128929835,34.48735066760364,0.9869514086382701,-0.22029899929769745,1.0446523949920947,1.0446523949920947,1.372003149756678,0.9376303121935571,1.9103163054300376,1.6021187992364523,1.0,4.0,6.0
AGO,1996-10-31,1996,10,0.0,0.0,0.0,0.0,0.3304352628834089,0.44057863126005475,3.3155578344656655,0.45154883482321845,0.6435808128929835,34.48735066760364,1.0547650168414366,-0.4525305218020681,1.0446523949920947,1.0446523949920947,1.372003149756678,0.9376303121935571,1.9103163054300376,1.6021187992364523,0.0,3.0,6.0
AGO,1996-11-30,1996,11,0.0,0.0,0.0,0.0,0.15632653038472646,0.2784765334387804,1.1106559946500596,0.45154883482321845,0.6435808128929835,34.48735066760364,1.8680380749783732,3.2228313540624676,0.686338843493344,0.686338843493344,1.372003149756678,0.9376303121935571,1.9103163054300376,1.6021187992364523,0.0,2.0,6.0
AGO,1996-12-31,1996,12,0.0,0.0,0.0,0.0,0.04193672313583582,0.1027235731671656,0.2516203388150149,0.45154883482321845,0.6435808128929835,34.48735066760364,2.449489742837311,6.000000000000001,0.2516203388150149,0.2516203388150149,1.372003149756678,0.9376303121935571,1.9103163054300376,1.6021187992364523,0.0,1.0,6.0
AGO,1997-01-31,1997,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45154883482321845,0.6435808128929835,34.48735066760364,0.0,-3.0,0.0,0.0,1.372003149756678,0.9376303121935571,1.9103163054300376,1.6021187992364523,0.0,0.0,6.0
AGO,1997-02-28,1997,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3437220604029796,0.5962720948789496,14.47016925786934,0.0,-3.0,0.0,0.0,2.028948994500239,3.9150492810150817,1.9103163054300376,1.4774843502110662,0.0,0.0,5.0
AGO,1997-03-31,1997,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18452903495047637,0.3398880586401346,4.315631578947368,0.0,-3.0,0.0,0.0,1.9804691654302395,3.2874996917454795,1.0446523949920947,0.8654956192427193,0.0,0.0,4.0
AGO,1997-04-30,1997,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16521763144170445,0.34352584135766423,3.3155578344656655,0.0,-3.0,0.0,0.0,2.103632271825934,3.64573063589785,1.0446523949920947,0.8654956192427193,0.0,0.0,3.0
