iso3,year,variable,weo_code,value,is_forecast
CAF,1991,inflation_avg_pct,PCPIPCH,-2.848,False
CAF,1992,inflation_avg_pct,PCPIPCH,-0.757,False
CAF,1993,inflation_avg_pct,PCPIPCH,-2.909,False
CAF,1994,inflation_avg_pct,PCPIPCH,24.55,False
CAF,1995,inflation_avg_pct,PCPIPCH,19.2,False
CAF,1996,inflation_avg_pct,PCPIPCH,3.842,False
CAF,1997,inflation_avg_pct,PCPIPCH,1.623,False
CAF,1998,inflation_avg_pct,PCPIPCH,-2.024,False
CAF,1999,inflation_avg_pct,PCPIPCH,-1.554,False
CAF,2000,inflation_avg_pct,PCPIPCH,3.365,False
CAF,2001,inflation_avg_pct,PCPIPCH,4.083,False
CAF,2002,inflation_avg_pct,PCPIPCH,2.266,False
CAF,2003,inflation_avg_pct,PCPIPCH,4.386,False
CAF,2004,inflation_avg_pct,PCPIPCH,-2.593,False
CAF,2005,inflation_avg_pct,PCPIPCH,2.879,False
CAF,2006,inflation_avg_pct,PCPIPCH,6.888,False
CAF,2007,inflation_avg_pct,PCPIPCH,0.867,False
CAF,2008,inflation_avg_pct,PCPIPCH,9.25,False
CAF,2009,inflation_avg_pct,PCPIPCH,3.581,False
CAF,2010,inflation_avg_pct,PCPIPCH,1.486,False
CAF,2011,inflation_avg_pct,PCPIPCH,1.194,False
CAF,2012,inflation_avg_pct,PCPIPCH,5.889,False
CAF,2013,inflation_avg_pct,PCPIPCH,3.971,False
CAF,2014,inflation_avg_pct,PCPIPCH,17.775,False
CAF,2015,inflation_avg_pct,PCPIPCH,1.403,False
CAF,2016,inflation_avg_pct,PCPIPCH,4.946,False
CAF,1990,inflation_eop_pct,PCPIEPCH,-1.057,False
CAF,1991,inflation_eop_pct,PCPIEPCH,-0.763,False
CAF,1992,inflation_eop_pct,PCPIEPCH,0.0,False
CAF,1993,inflation_eop_pct,PCPIEPCH,-4.769,False
CAF,1994,inflation_eop_pct,PCPIEPCH,44.75,False
CAF,1995,inflation_eop_pct,PCPIEPCH,5.022,False
CAF,1996,inflation_eop_pct,PCPIEPCH,4.608,False
CAF,1997,inflation_eop_pct,PCPIEPCH,0.358,False
CAF,1998,inflation_eop_pct,PCPIEPCH,-2.984,False
CAF,1999,inflation_eop_pct,PCPIEPCH,-4.212,False
CAF,2000,inflation_eop_pct,PCPIEPCH,8.05,False
CAF,2001,inflation_eop_pct,PCPIEPCH,2.559,False
CAF,2002,inflation_eop_pct,PCPIEPCH,9.466,False
CAF,2003,inflation_eop_pct,PCPIEPCH,-1.738,False
CAF,2004,inflation_eop_pct,PCPIEPCH,-0.235,False
CAF,2005,inflation_eop_pct,PCPIEPCH,1.529,False
CAF,2006,inflation_eop_pct,PCPIEPCH,7.059,False
CAF,2007,inflation_eop_pct,PCPIEPCH,-0.137,False
CAF,2008,inflation_eop_pct,PCPIEPCH,14.525,False
CAF,2009,inflation_eop_pct,PCPIEPCH,-1.159,False
CAF,2010,inflation_eop_pct,PCPIEPCH,2.261,False
CAF,2011,inflation_eop_pct,PCPIEPCH,4.342,False
CAF,2012,inflation_eop_pct,PCPIEPCH,5.926,False
CAF,2013,inflation_eop_pct,PCPIEPCH,2.566,False
CAF,2014,inflation_eop_pct,PCPIEPCH,14.019,False
CAF,2015,inflation_eop_pct,PCPIEPCH,10.661,False
CAF,2016,inflation_eop_pct,PCPIEPCH,-4.466,False
CAF,1990,investment_pct_gdp,NID_NGDP,14.489,False
CAF,1991,investment_pct_gdp,NID_NGDP,12.506,False
CAF,1992,investment_pct_gdp,NID_NGDP,11.815,False
CAF,1993,investment_pct_gdp,NID_NGDP,10.823,False
CAF,1994,investment_pct_gdp,NID_NGDP,12.192,False
CAF,1995,investment_pct_gdp,NID_NGDP,15.07,False
CAF,1996,investment_pct_gdp,NID_NGDP,5.887,False
CAF,1997,investment_pct_gdp,NID_NGDP,7.318,False
CAF,1998,investment_pct_gdp,NID_NGDP,11.125,False
CAF,1999,investment_pct_gdp,NID_NGDP,11.733,False
CAF,2000,investment_pct_gdp,NID_NGDP,10.555,False
CAF,2001,investment_pct_gdp,NID_NGDP,8.997,False
CAF,2002,investment_pct_gdp,NID_NGDP,9.676,False
CAF,2003,investment_pct_gdp,NID_NGDP,6.463,False
CAF,2004,investment_pct_gdp,NID_NGDP,6.605,False
CAF,2005,investment_pct_gdp,NID_NGDP,9.338,False
CAF,2006,investment_pct_gdp,NID_NGDP,9.722,False
CAF,2007,investment_pct_gdp,NID_NGDP,10.338,False
CAF,2008,investment_pct_gdp,NID_NGDP,12.429,False
CAF,2009,investment_pct_gdp,NID_NGDP,12.786,False
CAF,2010,investment_pct_gdp,NID_NGDP,13.636,False
CAF,2011,investment_pct_gdp,NID_NGDP,11.599,False
CAF,2012,investment_pct_gdp,NID_NGDP,14.491,False
CAF,2013,investment_pct_gdp,NID_NGDP,8.519,False
CAF,2014,investment_pct_gdp,NID_NGDP,16.537,False
CAF,2015,investment_pct_gdp,NID_NGDP,13.616,False
CAF,2016,investment_pct_gdp,NID_NGDP,13.586,False
CHL,1990,current_account_pct_gdp,BCA_NGDPD,-1.457,False
CHL,1991,current_account_pct_gdp,BCA_NGDPD,-0.258,False
CHL,1992,current_account_pct_gdp,BCA_NGDPD,-2.057,False
CHL,1993,current_account_pct_gdp,BCA_NGDPD,-5.122,False
CHL,1994,current_account_pct_gdp,BCA_NGDPD,-2.756,False
CHL,1995,current_account_pct_gdp,BCA_NGDPD,-1.815,False
CHL,1996,current_account_pct_gdp,BCA_NGDPD,-3.798,False
CHL,1997,current_account_pct_gdp,BCA_NGDPD,-4.146,False
CHL,1998,current_account_pct_gdp,BCA_NGDPD,-4.659,False
CHL,1999,current_account_pct_gdp,BCA_NGDPD,0.256,False
CHL,2000,current_account_pct_gdp,BCA_NGDPD,-1.011,False
CHL,2001,current_account_pct_gdp,BCA_NGDPD,-1.396,False
CHL,2002,current_account_pct_gdp,BCA_NGDPD,-0.683,False
CHL,2003,current_account_pct_gdp,BCA_NGDPD,0.215,False
CHL,2004,current_account_pct_gdp,BCA_NGDPD,3.26,False
CHL,2005,current_account_pct_gdp,BCA_NGDPD,1.913,False
CHL,2006,current_account_pct_gdp,BCA_NGDPD,5.497,False
CHL,2007,current_account_pct_gdp,BCA_NGDPD,5.055,False
CHL,2008,current_account_pct_gdp,BCA_NGDPD,-4.192,False
CHL,2009,current_account_pct_gdp,BCA_NGDPD,1.44,False
CHL,2010,current_account_pct_gdp,BCA_NGDPD,0.896,False
CHL,2011,current_account_pct_gdp,BCA_NGDPD,-4.92,False
CHL,2012,current_account_pct_gdp,BCA_NGDPD,-5.326,False
CHL,2013,current_account_pct_gdp,BCA_NGDPD,-4.779,False
CHL,2014,current_account_pct_gdp,BCA_NGDPD,-3.463,False
CHL,2015,current_account_pct_gdp,BCA_NGDPD,-2.734,False
CHL,2016,current_account_pct_gdp,BCA_NGDPD,-2.621,False
CHL,1990,exports_vol_pct,TX_RPCH,8.6,False
CHL,1991,exports_vol_pct,TX_RPCH,12.441,False
CHL,1992,exports_vol_pct,TX_RPCH,13.838,False
CHL,1993,exports_vol_pct,TX_RPCH,3.618,False
CHL,1994,exports_vol_pct,TX_RPCH,11.501,False
CHL,1995,exports_vol_pct,TX_RPCH,11.024,False
CHL,1996,exports_vol_pct,TX_RPCH,12.117,False
CHL,1997,exports_vol_pct,TX_RPCH,5.967,False
CHL,1998,exports_vol_pct,TX_RPCH,6.428,False
CHL,1999,exports_vol_pct,TX_RPCH,6.994,False
CHL,2000,exports_vol_pct,TX_RPCH,6.072,False
CHL,2001,exports_vol_pct,TX_RPCH,7.611,False
CHL,2002,exports_vol_pct,TX_RPCH,3.243,False
CHL,2003,exports_vol_pct,TX_RPCH,7.01,False
CHL,2004,exports_vol_pct,TX_RPCH,15.015,False
CHL,2005,exports_vol_pct,TX_RPCH,3.274,False
CHL,2006,exports_vol_pct,TX_RPCH,5.225,False
CHL,2007,exports_vol_pct,TX_RPCH,6.752,False
CHL,2008,exports_vol_pct,TX_RPCH,-0.504,False
CHL,2009,exports_vol_pct,TX_RPCH,-4.203,False
CHL,2010,exports_vol_pct,TX_RPCH,1.869,False
CHL,2011,exports_vol_pct,TX_RPCH,5.192,False
CHL,2012,exports_vol_pct,TX_RPCH,0.323,False
CHL,2013,exports_vol_pct,TX_RPCH,2.866,False
CHL,2014,exports_vol_pct,TX_RPCH,0.587,False
CHL,2015,exports_vol_pct,TX_RPCH,-2.624,False
CHL,2016,exports_vol_pct,TX_RPCH,0.653,False
CHL,1990,fiscal_balance_pct_gdp,GGXCNL_NGDP,2.251,False
CHL,1991,fiscal_balance_pct_gdp,GGXCNL_NGDP,1.541,False
CHL,1992,fiscal_balance_pct_gdp,GGXCNL_NGDP,2.108,False
CHL,1993,fiscal_balance_pct_gdp,GGXCNL_NGDP,1.415,False
CHL,1994,fiscal_balance_pct_gdp,GGXCNL_NGDP,1.437,False
CHL,1995,fiscal_balance_pct_gdp,GGXCNL_NGDP,3.101,False
CHL,1996,fiscal_balance_pct_gdp,GGXCNL_NGDP,2.071,False
CHL,1997,fiscal_balance_pct_gdp,GGXCNL_NGDP,2.039,False
CHL,1998,fiscal_balance_pct_gdp,GGXCNL_NGDP,0.39,False
CHL,1999,fiscal_balance_pct_gdp,GGXCNL_NGDP,-2.018,False
CHL,2000,fiscal_balance_pct_gdp,GGXCNL_NGDP,-0.693,False
CHL,2001,fiscal_balance_pct_gdp,GGXCNL_NGDP,-0.495,False
CHL,2002,fiscal_balance_pct_gdp,GGXCNL_NGDP,-1.171,False
CHL,2003,fiscal_balance_pct_gdp,GGXCNL_NGDP,-0.416,False
CHL,2004,fiscal_balance_pct_gdp,GGXCNL_NGDP,2.051,False
CHL,2005,fiscal_balance_pct_gdp,GGXCNL_NGDP,4.568,False
CHL,2006,fiscal_balance_pct_gdp,GGXCNL_NGDP,7.509,False
CHL,2007,fiscal_balance_pct_gdp,GGXCNL_NGDP,7.955,False
CHL,2008,fiscal_balance_pct_gdp,GGXCNL_NGDP,3.93,False
CHL,2009,fiscal_balance_pct_gdp,GGXCNL_NGDP,-4.259,False
CHL,2010,fiscal_balance_pct_gdp,GGXCNL_NGDP,-0.363,False
CHL,2011,fiscal_balance_pct_gdp,GGXCNL_NGDP,1.427,False
CHL,2012,fiscal_balance_pct_gdp,GGXCNL_NGDP,0.682,False
CHL,2013,fiscal_balance_pct_gdp,GGXCNL_NGDP,-0.47,False
CHL,2014,fiscal_balance_pct_gdp,GGXCNL_NGDP,-1.496,False
CHL,2015,fiscal_balance_pct_gdp,GGXCNL_NGDP,-2.089,False
CHL,2016,fiscal_balance_pct_gdp,GGXCNL_NGDP,-2.661,False
CHL,1990,gdp_growth_pct,NGDP_RPCH,3.671,False
CHL,1991,gdp_growth_pct,NGDP_RPCH,7.804,False
CHL,1992,gdp_growth_pct,NGDP_RPCH,11.167,False
CHL,1993,gdp_growth_pct,NGDP_RPCH,6.589,False
CHL,1994,gdp_growth_pct,NGDP_RPCH,5.03,False
CHL,1995,gdp_growth_pct,NGDP_RPCH,8.933,False
CHL,1996,gdp_growth_pct,NGDP_RPCH,4.985,False
CHL,1997,gdp_growth_pct,NGDP_RPCH,7.392,False
CHL,1998,gdp_growth_pct,NGDP_RPCH,4.181,False
CHL,1999,gdp_growth_pct,NGDP_RPCH,-0.274,False
CHL,2000,gdp_growth_pct,NGDP_RPCH,4.972,False
CHL,2001,gdp_growth_pct,NGDP_RPCH,3.154,False
CHL,2002,gdp_growth_pct,NGDP_RPCH,3.203,False
CHL,2003,gdp_growth_pct,NGDP_RPCH,4.723,False
CHL,2004,gdp_growth_pct,NGDP_RPCH,6.674,False
CHL,2005,gdp_growth_pct,NGDP_RPCH,5.837,False
CHL,2006,gdp_growth_pct,NGDP_RPCH,6.05,False
CHL,2007,gdp_growth_pct,NGDP_RPCH,5.168,False
CHL,2008,gdp_growth_pct,NGDP_RPCH,3.789,False
CHL,2009,gdp_growth_pct,NGDP_RPCH,-1.118,False
CHL,2010,gdp_growth_pct,NGDP_RPCH,5.852,False
CHL,2011,gdp_growth_pct,NGDP_RPCH,6.224,False
CHL,2012,gdp_growth_pct,NGDP_RPCH,6.155,False
CHL,2013,gdp_growth_pct,NGDP_RPCH,3.309,False
CHL,2014,gdp_growth_pct,NGDP_RPCH,1.793,False
CHL,2015,gdp_growth_pct,NGDP_RPCH,2.152,False
CHL,2016,gdp_growth_pct,NGDP_RPCH,1.753,False
CHL,1990,gdp_usd_bn,NGDPD,33.231,False
CHL,1991,gdp_usd_bn,NGDPD,38.249,False
CHL,1992,gdp_usd_bn,NGDPD,46.597,False
CHL,1993,gdp_usd_bn,NGDPD,49.855,False
CHL,1994,gdp_usd_bn,NGDPD,57.517,False
CHL,1995,gdp_usd_bn,NGDPD,74.119,False
CHL,1996,gdp_usd_bn,NGDPD,78.575,False
CHL,1997,gdp_usd_bn,NGDPD,85.73,False
CHL,1998,gdp_usd_bn,NGDPD,81.996,False
CHL,1999,gdp_usd_bn,NGDPD,75.596,False
CHL,2000,gdp_usd_bn,NGDPD,78.25,False
CHL,2001,gdp_usd_bn,NGDPD,71.517,False
CHL,2002,gdp_usd_bn,NGDPD,70.295,False
CHL,2003,gdp_usd_bn,NGDPD,76.508,False
CHL,2004,gdp_usd_bn,NGDPD,99.079,False
CHL,2005,gdp_usd_bn,NGDPD,122.315,False
CHL,2006,gdp_usd_bn,NGDPD,153.84,False
CHL,2007,gdp_usd_bn,NGDPD,172.565,False
CHL,2008,gdp_usd_bn,NGDPD,179.663,False
CHL,2009,gdp_usd_bn,NGDPD,171.794,False
CHL,2010,gdp_usd_bn,NGDPD,217.105,False
CHL,2011,gdp_usd_bn,NGDPD,251.225,False
CHL,2012,gdp_usd_bn,NGDPD,267.165,False
CHL,2013,gdp_usd_bn,NGDPD,277.218,False
CHL,2014,gdp_usd_bn,NGDPD,259.394,False
CHL,2015,gdp_usd_bn,NGDPD,242.515,False
CHL,2016,gdp_usd_bn,NGDPD,249.306,False
CHL,1990,govt_gross_debt_pct_gdp,GGXWDG_NGDP,,False
CHL,1991,govt_gross_debt_pct_gdp,GGXWDG_NGDP,37.104,False
CHL,1992,govt_gross_debt_pct_gdp,GGXWDG_NGDP,30.492,False
CHL,1993,govt_gross_debt_pct_gdp,GGXWDG_NGDP,28.087,False
CHL,1994,govt_gross_debt_pct_gdp,GGXWDG_NGDP,22.61,False
CHL,1995,govt_gross_debt_pct_gdp,GGXWDG_NGDP,17.25,False
CHL,1996,govt_gross_debt_pct_gdp,GGXWDG_NGDP,14.584,False
CHL,1997,govt_gross_debt_pct_gdp,GGXWDG_NGDP,12.78,False
CHL,1998,govt_gross_debt_pct_gdp,GGXWDG_NGDP,12.115,False
CHL,1999,govt_gross_debt_pct_gdp,GGXWDG_NGDP,13.277,False
CHL,2000,govt_gross_debt_pct_gdp,GGXWDG_NGDP,13.146,False
CHL,2001,govt_gross_debt_pct_gdp,GGXWDG_NGDP,14.348,False
CHL,2002,govt_gross_debt_pct_gdp,GGXWDG_NGDP,15.045,False
CHL,2003,govt_gross_debt_pct_gdp,GGXWDG_NGDP,12.573,False
CHL,2004,govt_gross_debt_pct_gdp,GGXWDG_NGDP,10.314,False
CHL,2005,govt_gross_debt_pct_gdp,GGXWDG_NGDP,7.04,False
CHL,2006,govt_gross_debt_pct_gdp,GGXWDG_NGDP,5.022,False
CHL,2007,govt_gross_debt_pct_gdp,GGXWDG_NGDP,3.901,False
CHL,2008,govt_gross_debt_pct_gdp,GGXWDG_NGDP,4.916,False
CHL,2009,govt_gross_debt_pct_gdp,GGXWDG_NGDP,5.845,False
CHL,2010,govt_gross_debt_pct_gdp,GGXWDG_NGDP,8.607,False
CHL,2011,govt_gross_debt_pct_gdp,GGXWDG_NGDP,11.127,False
CHL,2012,govt_gross_debt_pct_gdp,GGXWDG_NGDP,11.939,False
CHL,2013,govt_gross_debt_pct_gdp,GGXWDG_NGDP,12.784,False
CHL,2014,govt_gross_debt_pct_gdp,GGXWDG_NGDP,15.02,False
CHL,2015,govt_gross_debt_pct_gdp,GGXWDG_NGDP,17.375,False
CHL,2016,govt_gross_debt_pct_gdp,GGXWDG_NGDP,21.101,False
CHL,1990,gross_savings_pct_gdp,NGSD_NGDP,21.431,False
CHL,1991,gross_savings_pct_gdp,NGSD_NGDP,22.599,False
CHL,1992,gross_savings_pct_gdp,NGSD_NGDP,20.204,False
CHL,1993,gross_savings_pct_gdp,NGSD_NGDP,21.702,False
CHL,1994,gross_savings_pct_gdp,NGSD_NGDP,20.071,False
CHL,1995,gross_savings_pct_gdp,NGSD_NGDP,24.751,False
CHL,1996,gross_savings_pct_gdp,NGSD_NGDP,25.32,False
CHL,1997,gross_savings_pct_gdp,NGSD_NGDP,25.078,False
CHL,1998,gross_savings_pct_gdp,NGSD_NGDP,23.4,False
CHL,1999,gross_savings_pct_gdp,NGSD_NGDP,22.489,False
CHL,2000,gross_savings_pct_gdp,NGSD_NGDP,22.505,False
CHL,2001,gross_savings_pct_gdp,NGSD_NGDP,22.953,False
CHL,2002,gross_savings_pct_gdp,NGSD_NGDP,23.122,False
CHL,2003,gross_savings_pct_gdp,NGSD_NGDP,23.573,False
CHL,2004,gross_savings_pct_gdp,NGSD_NGDP,24.473,False
CHL,2005,gross_savings_pct_gdp,NGSD_NGDP,25.156,False
CHL,2006,gross_savings_pct_gdp,NGSD_NGDP,27.682,False
CHL,2007,gross_savings_pct_gdp,NGSD_NGDP,27.466,False
CHL,2008,gross_savings_pct_gdp,NGSD_NGDP,24.133,False
CHL,2009,gross_savings_pct_gdp,NGSD_NGDP,24.317,False
CHL,2010,gross_savings_pct_gdp,NGSD_NGDP,25.659,False
CHL,2011,gross_savings_pct_gdp,NGSD_NGDP,21.706,False
CHL,2012,gross_savings_pct_gdp,NGSD_NGDP,23.5,False
CHL,2013,gross_savings_pct_gdp,NGSD_NGDP,22.702,False
CHL,2014,gross_savings_pct_gdp,NGSD_NGDP,21.709,False
CHL,2015,gross_savings_pct_gdp,NGSD_NGDP,22.778,False
CHL,2016,gross_savings_pct_gdp,NGSD_NGDP,21.127,False
CHL,1990,imports_vol_pct,TM_RPCH,5.8,False
CHL,1991,imports_vol_pct,TM_RPCH,7.129,False
CHL,1992,imports_vol_pct,TM_RPCH,21.812,False
CHL,1993,imports_vol_pct,TM_RPCH,13.97,False
CHL,1994,imports_vol_pct,TM_RPCH,10.15,False
CHL,1995,imports_vol_pct,TM_RPCH,25.158,False
CHL,1996,imports_vol_pct,TM_RPCH,11.867,False
CHL,1997,imports_vol_pct,TM_RPCH,15.186,False
CHL,1998,imports_vol_pct,TM_RPCH,6.877,False
CHL,1999,imports_vol_pct,TM_RPCH,-9.894,False
CHL,2000,imports_vol_pct,TM_RPCH,10.569,False
CHL,2001,imports_vol_pct,TM_RPCH,4.997,False
CHL,2002,imports_vol_pct,TM_RPCH,1.838,False
CHL,2003,imports_vol_pct,TM_RPCH,7.873,False
CHL,2004,imports_vol_pct,TM_RPCH,19.506,False
CHL,2005,imports_vol_pct,TM_RPCH,18.37,False
CHL,2006,imports_vol_pct,TM_RPCH,12.536,False
CHL,2007,imports_vol_pct,TM_RPCH,13.754,False
CHL,2008,imports_vol_pct,TM_RPCH,10.858,False
CHL,2009,imports_vol_pct,TM_RPCH,-17.701,False
CHL,2010,imports_vol_pct,TM_RPCH,25.243,False
CHL,2011,imports_vol_pct,TM_RPCH,15.839,False
CHL,2012,imports_vol_pct,TM_RPCH,3.816,False
CHL,2013,imports_vol_pct,TM_RPCH,1.244,False
CHL,2014,imports_vol_pct,TM_RPCH,-6.468,False
CHL,2015,imports_vol_pct,TM_RPCH,-1.182,False
CHL,2016,imports_vol_pct,TM_RPCH,1.394,False
CHL,1990,inflation_avg_pct,PCPIPCH,26.036,False
CHL,1991,inflation_avg_pct,PCPIPCH,21.815,False
CHL,1992,inflation_avg_pct,PCPIPCH,15.454,False
CHL,1993,inflation_avg_pct,PCPIPCH,12.743,False
CHL,1994,inflation_avg_pct,PCPIPCH,11.46,False
CHL,1995,inflation_avg_pct,PCPIPCH,8.229,False
CHL,1996,inflation_avg_pct,PCPIPCH,7.356,False
CHL,1997,inflation_avg_pct,PCPIPCH,6.127,False
CHL,1998,inflation_avg_pct,PCPIPCH,5.106,False
CHL,1999,inflation_avg_pct,PCPIPCH,3.333,False
CHL,2000,inflation_avg_pct,PCPIPCH,3.838,False
CHL,2001,inflation_avg_pct,PCPIPCH,3.565,False
CHL,2002,inflation_avg_pct,PCPIPCH,2.486,False
CHL,2003,inflation_avg_pct,PCPIPCH,2.811,False
CHL,2004,inflation_avg_pct,PCPIPCH,1.053,False
CHL,2005,inflation_avg_pct,PCPIPCH,3.053,False
CHL,2006,inflation_avg_pct,PCPIPCH,3.402,False
CHL,2007,inflation_avg_pct,PCPIPCH,4.413,False
CHL,2008,inflation_avg_pct,PCPIPCH,8.723,False
CHL,2009,inflation_avg_pct,PCPIPCH,1.498,False
CHL,2010,inflation_avg_pct,PCPIPCH,1.408,False
CHL,2011,inflation_avg_pct,PCPIPCH,3.335,False
CHL,2012,inflation_avg_pct,PCPIPCH,2.999,False
CHL,2013,inflation_avg_pct,PCPIPCH,1.789,False
CHL,2014,inflation_avg_pct,PCPIPCH,4.714,False
CHL,2015,inflation_avg_pct,PCPIPCH,4.349,False
CHL,2016,inflation_avg_pct,PCPIPCH,3.789,False
CHL,1990,inflation_eop_pct,PCPIEPCH,27.235,False
CHL,1991,inflation_eop_pct,PCPIEPCH,18.775,False
CHL,1992,inflation_eop_pct,PCPIEPCH,12.932,False
CHL,1993,inflation_eop_pct,PCPIEPCH,12.472,False
CHL,1994,inflation_eop_pct,PCPIEPCH,9.166,False
CHL,1995,inflation_eop_pct,PCPIEPCH,8.337,False
CHL,1996,inflation_eop_pct,PCPIEPCH,6.695,False
CHL,1997,inflation_eop_pct,PCPIEPCH,6.041,False
CHL,1998,inflation_eop_pct,PCPIEPCH,4.663,False
CHL,1999,inflation_eop_pct,PCPIEPCH,2.318,False
CHL,2000,inflation_eop_pct,PCPIEPCH,4.554,False
CHL,2001,inflation_eop_pct,PCPIEPCH,2.666,False
CHL,2002,inflation_eop_pct,PCPIEPCH,2.866,False
CHL,2003,inflation_eop_pct,PCPIEPCH,1.1,False
CHL,2004,inflation_eop_pct,PCPIEPCH,2.444,False
CHL,2005,inflation_eop_pct,PCPIEPCH,3.671,False
CHL,2006,inflation_eop_pct,PCPIEPCH,2.607,False
CHL,2007,inflation_eop_pct,PCPIEPCH,7.861,False
CHL,2008,inflation_eop_pct,PCPIEPCH,7.089,False
CHL,2009,inflation_eop_pct,PCPIEPCH,-1.507,False
CHL,2010,inflation_eop_pct,PCPIEPCH,2.942,False
CHL,2011,inflation_eop_pct,PCPIEPCH,4.389,False
CHL,2012,inflation_eop_pct,PCPIEPCH,1.457,False
CHL,2013,inflation_eop_pct,PCPIEPCH,3.056,False
CHL,2014,inflation_eop_pct,PCPIEPCH,4.698,False
CHL,2015,inflation_eop_pct,PCPIEPCH,4.427,False
CHL,2016,inflation_eop_pct,PCPIEPCH,2.729,False
CHL,1990,investment_pct_gdp,NID_NGDP,28.293,False
CHL,1991,investment_pct_gdp,NID_NGDP,25.821,False
CHL,1992,investment_pct_gdp,NID_NGDP,27.249,False
CHL,1993,investment_pct_gdp,NID_NGDP,30.003,False
CHL,1994,investment_pct_gdp,NID_NGDP,27.789,False
CHL,1995,investment_pct_gdp,NID_NGDP,29.641,False
CHL,1996,investment_pct_gdp,NID_NGDP,29.881,False
CHL,1997,investment_pct_gdp,NID_NGDP,29.859,False
CHL,1998,investment_pct_gdp,NID_NGDP,28.619,False
CHL,1999,investment_pct_gdp,NID_NGDP,22.55,False
CHL,2000,investment_pct_gdp,NID_NGDP,23.751,False
CHL,2001,investment_pct_gdp,NID_NGDP,24.091,False
CHL,2002,investment_pct_gdp,NID_NGDP,24.108,False
CHL,2003,investment_pct_gdp,NID_NGDP,23.399,False
CHL,2004,investment_pct_gdp,NID_NGDP,21.243,False
CHL,2005,investment_pct_gdp,NID_NGDP,23.268,False
CHL,2006,investment_pct_gdp,NID_NGDP,22.186,False
CHL,2007,investment_pct_gdp,NID_NGDP,22.348,False
CHL,2008,investment_pct_gdp,NID_NGDP,28.897,False
CHL,2009,investment_pct_gdp,NID_NGDP,22.92,False
CHL,2010,investment_pct_gdp,NID_NGDP,24.775,False
CHL,2011,investment_pct_gdp,NID_NGDP,26.646,False
CHL,2012,investment_pct_gdp,NID_NGDP,28.791,False
CHL,2013,investment_pct_gdp,NID_NGDP,27.497,False
CHL,2014,investment_pct_gdp,NID_NGDP,25.158,False
CHL,2015,investment_pct_gdp,NID_NGDP,25.599,False
CHL,2016,investment_pct_gdp,NID_NGDP,23.709,False
CIV,1990,current_account_pct_gdp,BCA_NGDPD,-8.136,False
CIV,1991,current_account_pct_gdp,BCA_NGDPD,-7.405,False
CIV,1992,current_account_pct_gdp,BCA_NGDPD,-6.569,False
CIV,1993,current_account_pct_gdp,BCA_NGDPD,-5.84,False
CIV,1994,current_account_pct_gdp,BCA_NGDPD,-0.12,False
CIV,1995,current_account_pct_gdp,BCA_NGDPD,-3.239,False
CIV,1996,current_account_pct_gdp,BCA_NGDPD,-0.967,False
CIV,1997,current_account_pct_gdp,BCA_NGDPD,-0.955,False
CIV,1998,current_account_pct_gdp,BCA_NGDPD,-1.665,False
CIV,1999,current_account_pct_gdp,BCA_NGDPD,-0.698,False
CIV,2000,current_account_pct_gdp,BCA_NGDPD,-1.625,False
CIV,2001,current_account_pct_gdp,BCA_NGDPD,-0.396,False
CIV,2002,current_account_pct_gdp,BCA_NGDPD,4.48,False
CIV,2003,current_account_pct_gdp,BCA_NGDPD,1.387,False
CIV,2004,current_account_pct_gdp,BCA_NGDPD,1.051,False
CIV,2005,current_account_pct_gdp,BCA_NGDPD,0.168,False
CIV,2006,current_account_pct_gdp,BCA_NGDPD,1.947,False
CIV,2007,current_account_pct_gdp,BCA_NGDPD,-0.494,False
CIV,2008,current_account_pct_gdp,BCA_NGDPD,1.349,False
CIV,2009,current_account_pct_gdp,BCA_NGDPD,4.82,False
CIV,2010,current_account_pct_gdp,BCA_NGDPD,1.35,False
CIV,2011,current_account_pct_gdp,BCA_NGDPD,7.504,False
CIV,2012,current_account_pct_gdp,BCA_NGDPD,-0.866,False
CIV,2013,current_account_pct_gdp,BCA_NGDPD,-0.978,False
CIV,2014,current_account_pct_gdp,BCA_NGDPD,1.045,False
CIV,2015,current_account_pct_gdp,BCA_NGDPD,-0.44,False
CIV,2016,current_account_pct_gdp,BCA_NGDPD,-0.856,False
CIV,1990,exports_vol_pct,TX_RPCH,15.12,False
CIV,1991,exports_vol_pct,TX_RPCH,-4.109,False
CIV,1992,exports_vol_pct,TX_RPCH,11.783,False
CIV,1993,exports_vol_pct,TX_RPCH,-11.31,False
CIV,1994,exports_vol_pct,TX_RPCH,6.895,False
CIV,1995,exports_vol_pct,TX_RPCH,3.294,False
CIV,1996,exports_vol_pct,TX_RPCH,20.075,False
CIV,1997,exports_vol_pct,TX_RPCH,6.437,False
CIV,1998,exports_vol_pct,TX_RPCH,0.471,False
CIV,1999,exports_vol_pct,TX_RPCH,13.624,False
CIV,2000,exports_vol_pct,TX_RPCH,-4.574,False
CIV,2001,exports_vol_pct,TX_RPCH,-3.838,False
CIV,2002,exports_vol_pct,TX_RPCH,1.587,False
CIV,2003,exports_vol_pct,TX_RPCH,-3.586,False
CIV,2004,exports_vol_pct,TX_RPCH,18.245,False
CIV,2005,exports_vol_pct,TX_RPCH,4.416,False
CIV,2006,exports_vol_pct,TX_RPCH,1.151,False
CIV,2007,exports_vol_pct,TX_RPCH,-11.148,False
