iso3,date,year,month,target,dep_1m,dep_mean_3m,dep_vol_3m,dep_cum_3m,dep_mean_6m,dep_vol_6m,dep_cum_6m,dep_mean_12m,dep_vol_12m,dep_cum_12m,dep_skew_6m,dep_kurt_6m,dep_max_6m,dep_es90_6m,dep_skew_12m,dep_kurt_12m,dep_max_12m,dep_es90_12m,extreme_count_3m,extreme_count_6m,extreme_count_12m,macro_current_account_pct_gdp,macro_exports_vol_pct,macro_fiscal_balance_pct_gdp,macro_gdp_growth_pct,macro_gdp_usd_bn,macro_govt_gross_debt_pct_gdp,macro_gross_savings_pct_gdp,macro_imports_vol_pct,macro_inflation_avg_pct,macro_inflation_eop_pct,macro_investment_pct_gdp
NGA,2010-04-30,2010,4,0,0.0021364668179997,-0.0004863298930529,0.0022958605705775,-0.001463544438531,-0.0005817242242079,0.0036540238956759,-0.0035185554006502,0.001589385029525,0.0107308452133609,0.0185939196525513,0.3659823512734863,0.104328384830068,0.0049471854526004,0.0049471854526004,-0.7584525421016646,2.6356436893030386,0.0204425853461072,0.0164045039103679,0.0,0.0,0.0,8.825,-3.852,5.697,7.199,330.26,7.276,24.436,11.582,11.581,15.052,15.611
NGA,2010-05-31,2010,5,0,0.0011325782811459,0.0003790443468393,0.0022317313013052,0.0011325782811459,0.0005364685511234,0.0027293804347414,0.0032044862807931,0.001225704663703,0.0106601018956809,0.0141729094958498,0.8237873578411655,-0.3725728181059,0.0049471854526004,0.0049471854526004,-0.6561639732586922,2.6701516537441186,0.0204425853461072,0.0164045039103679,0.0,0.0,0.0,8.825,-3.852,5.697,7.199,330.26,7.276,24.436,11.582,11.581,15.052,15.611
NGA,2010-06-30,2010,6,0,-0.0018633127037998,0.0004685774651152,0.0020809209183727,0.0014020563493124,0.0004595768917979,0.0028004838151561,0.0027410081561705,0.0010423077528787,0.0106956444657597,0.0119417082714887,0.796928541522187,-0.5419760679010726,0.0049471854526004,0.0049471854526004,-0.590474389086463,2.5210218534618876,0.0204425853461072,0.0164045039103679,0.0,0.0,0.0,8.825,-3.852,5.697,7.199,330.26,7.276,24.436,11.582,11.581,15.052,15.611
NGA,2010-07-31,2010,7,0,0.0006667111140741,-2.1341102859933883e-05,0.0016121112208354,-6.66222518321824e-05,-0.0002538354979564,0.001792432902994,-0.001530069185737,-0.0006056817664573,0.0087881365518209,-0.0076694214876034,0.236418940864441,-2.294013714934342,0.0021364668179997,0.0021364668179997,-1.5543588103101935,4.55262981465404,0.0123664224746287,0.0100509798323555,0.0,0.0,0.0,8.825,-3.852,5.697,7.199,330.26,7.276,24.436,11.582,11.581,15.052,15.611
NGA,2010-08-31,2010,8,0,0.004597241655007,0.001133546688427,0.0032554788043985,0.0033938909962067,0.0007562955176332,0.0025302744661336,0.0045303131245835,-0.0008672063943802,0.0085611093241712,-0.0107597428159033,0.3199576318031003,-0.4784954943361538,0.004597241655007,0.004597241655007,-1.6477261744180154,5.07921398654388,0.0123664224746287,0.0086568039636145,0.0,0.0,0.0,8.825,-3.852,5.697,7.199,330.26,7.276,24.436,11.582,11.581,15.052,15.611
NGA,2010-09-30,2010,9,0,0.0037803422204536,0.0030147649965115,0.0020740899082895,0.0090672711514099,0.0017416712308134,0.0023233066112915,0.0104820403258112,0.0014324698080218,0.004648747915905,0.0172054573560052,-0.3946792181088773,-0.1441222315757806,0.004597241655007,0.004597241655007,1.0018553180912528,1.8388295745427936,0.0123664224746287,0.0086568039636145,0.0,0.0,0.0,8.825,-3.852,5.697,7.199,330.26,7.276,24.436,11.582,11.581,15.052,15.611
NGA,2010-10-31,2010,10,0,-0.0089857945160223,-0.0002027368801872,0.0076173097119223,-0.0006662669065226,-0.0001120389915235,0.0049253218435721,-0.0007328447701531,-0.0003468816078657,0.0041419718856574,-0.0042488216158793,-1.351606295899172,1.9979939410267544,0.004597241655007,0.004597241655007,-0.6760604506559663,0.2781131554671162,0.0049471854526004,0.0047722135538037,0.0,0.0,0.0,8.825,-3.852,5.697,7.199,330.26,7.276,24.436,11.582,11.581,15.052,15.611
NGA,2010-11-30,2010,11,0,0.0016667777851857,-0.0011795581701276,0.0068424983062829,-0.0035813768404295,-2.3005740850283343e-05,0.0049570461318242,-0.0001996406468355,0.0002567314051365,0.0038263221601082,0.0030042058882437,-1.3975424305011637,2.025197107776857,0.004597241655007,0.004597241655007,-1.1361739472890209,2.124515603957566,0.0049471854526004,0.0047722135538037,0.0,0.0,0.0,8.825,-3.852,5.697,7.199,330.26,7.276,24.436,11.582,11.581,15.052,15.611
NGA,2010-12-31,2010,12,0,0.0027955271565494,-0.0015078298580957,0.0065006526868261,-0.0045589692765112,0.0007534675692079,0.0049759715620894,0.0044669644642976,0.0006065222305029,0.0038526747275392,0.0072202166064982,-2.021000686529376,4.388559674262517,0.004597241655007,0.004597241655007,-1.400926142393083,2.6310879852622753,0.0049471854526004,0.0047722135538037,0.0,0.0,0.0,8.825,-3.852,5.697,7.199,330.26,7.276,24.436,11.582,11.581,15.052,15.611
NGA,2011-01-31,2011,1,0,0.0078985795831674,0.0041202948416341,0.003320405920504,0.0124008267217814,0.0019587789807234,0.005764198302466,0.0117262975548007,0.0008524717413835,0.004230634783688,0.0101782863225123,-1.686150949275751,3.6751221335591033,0.0078985795831674,0.0078985795831674,-0.8267429517154757,2.008803751283035,0.0078985795831674,0.0062479106190872,0.0,0.0,0.0,4.663,4.15,-5.326,8.353,297.458,8.617,24.08,-1.2,12.536,13.93,19.418
NGA,2011-02-28,2011,2,0,0.0014487981560751,0.0040476349652639,0.0034023154744676,0.0121805111821087,0.0014340383975681,0.0056174084670962,0.0085555113410267,0.0010951669576006,0.0041687783258844,0.0131245836109259,-1.4313023427797251,3.288442313592612,0.0078985795831674,0.0078985795831674,-1.0549086105567715,2.6800992379610675,0.0078985795831674,0.0062479106190872,0.0,0.0,0.0,4.663,4.15,-5.326,8.353,297.458,8.617,24.08,-1.2,12.536,13.93,19.418
NGA,2011-03-31,2011,3,0,0.0063786414151376,0.0052420063847933,0.0033717761652389,0.0157971591663348,0.0018670882633488,0.0059261311778524,0.011166171126528,0.0018043797470811,0.0042919704102949,0.021765255708372,-1.39295726772898,2.6106551463448175,0.0078985795831674,0.0078985795831674,-1.3175538478995426,3.22590069351433,0.0078985795831674,0.0071386104991525,0.0,0.0,0.0,4.663,4.15,-5.326,8.353,297.458,8.617,24.08,-1.2,12.536,13.93,19.418
NGA,2011-04-30,2011,4,0,0.0092132775744901,0.0056802390485676,0.0039290723534917,0.0171221600263415,0.0049002669451008,0.0033637939581764,0.0297353156877122,0.0023941139767886,0.0047980977071919,0.0289806795469684,0.2062619941983621,-2.4093300638680133,0.0092132775744901,0.0092132775744901,-0.9863406380639655,2.0531351298849008,0.0092132775744901,0.0085559285788287,0.0,0.0,0.0,4.663,4.15,-5.326,8.353,297.458,8.617,24.08,-1.2,12.536,13.93,19.418
NGA,2011-05-31,2011,5,0,0.0044027193266429,0.0066648794387568,0.0024180191931847,0.0201223120931146,0.0053562572020104,0.0030040002584649,0.0325479233226833,0.00266662573058,0.0048127768298561,0.0323417847873823,-0.0269860949266648,-1.598592069919637,0.0092132775744901,0.0092132775744901,-1.171526961785572,2.3331602568996797,0.0092132775744901,0.0085559285788287,0.0,0.0,0.0,4.663,4.15,-5.326,8.353,297.458,8.617,24.08,-1.2,12.536,13.93,19.418
NGA,2011-06-30,2011,6,0,-0.011732095661703,0.00062796707981,0.0109710405566012,0.0017642446419237,0.0029349867323016,0.0076863417679471,0.0175892738616754,0.0018442271507547,0.0062775052324523,0.0221348089872657,-1.813283262940639,3.4944198304749983,0.0092132775744901,0.0092132775744901,-1.3288043298184145,1.3001393625076154,0.0092132775744901,0.0085559285788287,0.0,0.0,0.0,4.663,4.15,-5.326,8.353,297.458,8.617,24.08,-1.2,12.536,13.93,19.418
NGA,2011-07-31,2011,7,0,-0.0088056878220598,-0.0053783547190399,0.0085961050962824,-0.0161217222402069,0.0001509421647638,0.0085099942296864,0.0007243990780374,0.0010548605727436,0.0069937292767157,0.012459191151976,-0.6482156793118937,-1.5848183835979863,0.0092132775744901,0.0092132775744901,-0.937424796331406,-0.4683001594372094,0.0092132775744901,0.0085559285788287,0.0,0.0,0.0,4.663,4.15,-5.326,8.353,297.458,8.617,24.08,-1.2,12.536,13.93,19.418
NGA,2011-08-31,2011,8,0,0.0128981310871281,-0.0025465507988782,0.0134552820346112,-0.0077999097531101,0.0020591643199393,0.0100105797377947,0.0121654501216541,0.0017466013587537,0.0077460093545025,0.0208250431091654,-0.6497175095465518,-1.5860458907023087,0.0128981310871281,0.0128981310871281,-0.6329096222908361,-0.5664831625051392,0.0128981310871281,0.0110557043308091,0.0,0.0,0.0,4.663,4.15,-5.326,8.353,297.458,8.617,24.08,-1.2,12.536,13.93,19.418
NGA,2011-09-30,2011,9,0,0.0144880457380458,0.0061934963343713,0.0130139771464454,0.018524558084926,0.0034107317070906,0.0111885417991003,0.020321484579195,0.0026389099852197,0.0085740676507717,0.0317145688800797,-0.6181424224505333,-1.82121390701182,0.0144880457380458,0.0144880457380458,-0.4862605344230959,-0.7764528523522289,0.0144880457380458,0.0136930884125869,0.0,0.0,0.0,4.663,4.15,-5.326,8.353,297.458,8.617,24.08,-1.2,12.536,13.93,19.418
NGA,2011-10-31,2011,10,0,-0.0281780339417226,-0.0002639523721829,0.0241873710756768,-0.0013819426164778,-0.0028211535456114,0.0164747051676584,-0.0174813855616701,0.0010395566997447,0.0120322147283264,0.0117341156077073,-0.5218741879087979,-0.7905194565193912,0.0144880457380458,0.0144880457380458,-1.4288008725535395,2.1680612736696725,0.0144880457380458,0.0136930884125869,0.0,0.0,0.0,4.663,4.15,-5.326,8.353,297.458,8.617,24.08,-1.2,12.536,13.93,19.418
NGA,2011-11-30,2011,11,0,0.0403294892915979,0.0088798336959736,0.0345963757729421,0.0256626819126821,0.0031666414485477,0.0242971235188193,0.0176626055566302,0.004261449325279,0.0165454041837791,0.0507854100106492,0.3739277133040397,-0.2889351569220507,0.0403294892915979,0.0403294892915979,0.2006193191099643,2.089089401085905,0.0403294892915979,0.0274087675148218,0.0,0.0,0.0,4.663,4.15,-5.326,8.353,297.458,8.617,24.08,-1.2,12.536,13.93,19.418
NGA,2011-12-31,2011,12,0,0.0025337302844112,0.0048950618780954,0.0343147504735571,0.013576689081012,0.0055442791062334,0.0232218013966086,0.0323527493314201,0.0042396329192675,0.0165476852802145,0.0505110845612641,0.0448599176240743,0.5122117733871583,0.0403294892915979,0.0403294892915979,0.2052342717788526,2.0872684935228483,0.0403294892915979,0.0274087675148218,0.0,0.0,0.0,4.663,4.15,-5.326,8.353,297.458,8.617,24.08,-1.2,12.536,13.93,19.418
NGA,2012-01-31,2012,1,0,0.0022114108801414,0.0150248768187168,0.0219150298140707,0.0452718286655684,0.0073804622232669,0.0222765228420029,0.0438273229797314,0.0037657021940153,0.0165147736599303,0.0445834705301282,-0.2419249202843333,1.6582058966235222,0.0403294892915979,0.0403294892915979,0.3084167334566909,2.1784322749024314,0.0403294892915979,0.0274087675148218,0.0,0.0,0.0,3.553,7.54,-4.171,11.259,369.062,9.393,20.843,21.539,13.742,11.816,17.291
NGA,2012-02-29,2012,2,0,-0.0073130752742402,-0.0008559780365625,0.0055943320425421,-0.0025970735415213,0.0040119278297055,0.0227973269502684,0.0229989604989611,0.0030355460748224,0.0168174394597214,0.0354442033274149,0.3604286452814338,1.1149109028928377,0.0403294892915979,0.0403294892915979,0.4175671527865831,1.8579405364241688,0.0403294892915979,0.0274087675148218,0.0,0.0,0.0,3.553,7.54,-4.171,11.259,369.062,9.393,20.843,21.539,13.742,11.816,17.291
NGA,2012-03-31,2012,3,0,0.0006985901181251,-0.0014676914253245,0.0051184510274469,-0.0044228217602831,0.0017136852263854,0.0222176876671107,0.0090938200448287,0.002562208466738,0.0167947109222726,0.0296001045478304,0.8244168620545549,2.4505883307342087,0.0403294892915979,0.0403294892915979,0.5196011358337007,1.9660573653929616,0.0403294892915979,0.0274087675148218,0.0,0.0,0.0,3.553,7.54,-4.171,11.259,369.062,9.393,20.843,21.539,13.742,11.816,17.291
NGA,2012-04-30,2012,4,0,-0.0019673795773307,-0.0028606215778152,0.0040798414850801,-0.008573950321523,0.0060821276204507,0.0171677829432279,0.0363097199341022,0.0016304870374196,0.0167020647996816,0.0181935901586274,2.1927861305616747,5.138483745136459,0.0403294892915979,0.0403294892915979,0.7202834866675921,2.296946667144402,0.0403294892915979,0.0274087675148218,0.0,0.0,0.0,3.553,7.54,-4.171,11.259,369.062,9.393,20.843,21.539,13.742,11.816,17.291
NGA,2012-05-31,2012,5,0,0.0003179448047818,-0.0003169482181412,0.0014419311589643,-0.0009526228883528,-0.0005864631273519,0.0036657130999834,-0.0035472223981757,0.0012900891605979,0.0166820417896091,0.0140527299684138,-1.5338890101314282,2.319086979150392,0.0025337302844112,0.0025337302844112,0.7957957299237214,2.416770029117725,0.0403294892915979,0.0274087675148218,0.0,0.0,0.0,3.553,7.54,-4.171,11.259,369.062,9.393,20.843,21.539,13.742,11.816,17.291
NGA,2012-06-30,2012,6,0,0.0012078062424512,-0.0001472095100325,0.0016379034312137,-0.0004442470013328,-0.0008074504676785,0.0034749977229933,-0.0048651039363114,0.0023684143192774,0.0161742549417593,0.0273302459069859,-1.6897926809299266,2.867659664563694,0.0022114108801414,0.0022114108801414,0.6896611307540482,2.8875857290966436,0.0403294892915979,0.0274087675148218,0.0,0.0,0.0,3.553,7.54,-4.171,11.259,369.062,9.393,20.843,21.539,13.742,11.816,17.291
NGA,2012-07-31,2012,7,0,-0.0006349206349205,0.0002969434707708,0.0009215429334396,0.0008902454533892,-0.0012818390535222,0.0031605069655864,-0.007691337788425,0.0030493115848723,0.01582939659241,0.0357988944459068,-1.8259521366369085,3.4592570593619554,0.0012078062424512,0.0012078062424512,0.618396375650529,3.298835333952339,0.0403294892915979,0.0274087675148218,0.0,0.0,0.0,3.553,7.54,-4.171,11.259,369.062,9.393,20.843,21.539,13.742,11.816,17.291
NGA,2012-08-31,2012,8,0,-0.000254129606099,0.0001062520004772,0.0009727881387634,0.0003178437480135,-0.000105348108832,0.001124243042958,-0.0006350819255683,0.0019532898604367,0.0155381234269626,0.0223492723492728,-0.7912902378231524,0.5455770826679126,0.0012078062424512,0.0012078062424512,0.8793948001213666,4.145767672277319,0.0403294892915979,0.0274087675148218,0.0,0.0,0.0,3.553,7.54,-4.171,11.259,369.062,9.393,20.843,21.539,13.742,11.816,17.291
NGA,2012-09-30,2012,9,0,-0.0001270971021861,-0.0003387157810685,0.0002642674797428,-0.0010158730158728,-0.0002429626455505,0.0010545275605549,-0.0014596687186646,0.0007353612904174,0.0150307980219093,0.0076208773615114,-0.5005178734869532,1.3238747572946905,0.0012078062424512,0.0012078062424512,1.20032139119084,5.724631832657256,0.0403294892915979,0.0214316097880045,0.0,0.0,0.0,3.553,7.54,-4.171,11.259,369.062,9.393,20.843,21.539,13.742,11.816,17.291
NGA,2012-10-31,2012,10,0,-0.0004448964026947,-0.0002753743703266,0.0001599612573693,-0.000825921219822,1.0784550222116252e-05,0.0006694743507168,6.358896095637334e-05,0.0030464560853364,0.0120094222686293,0.0363756177924221,1.3588423097284388,1.6569474598219711,0.0012078062424512,0.0012078062424512,3.1734500897062516,10.700419937639785,0.0403294892915979,0.0214316097880045,0.0,0.0,0.0,3.553,7.54,-4.171,11.259,369.062,9.393,20.843,21.539,13.742,11.816,17.291
NGA,2012-11-30,2012,11,0,0.0003179245882876,-8.468963886440021e-05,0.0003831745826418,-0.0002541942043721,1.0781180806416252e-05,0.0006694724956669,6.35687496028936e-05,-0.0002878409732727,0.0025315882915912,-0.0034838791410652,1.3588705329641908,1.6570907637062846,0.0012078062424512,0.0012078062424512,-2.075460729218601,5.758539062197832,0.0025337302844112,0.0023725705822763,0.0,0.0,0.0,3.553,7.54,-4.171,11.259,369.062,9.393,20.843,21.539,13.742,11.816,17.291
NGA,2012-12-31,2012,12,0,6.356470887380894e-05,-2.113570184443058e-05,0.000388400033156,-6.355662895618508e-05,-0.0001799257414564,0.000344287505933,-0.0010793650793646,-0.0004936881045675,0.0023770125855989,-0.0059392177923797,0.1821027578980735,-1.3872394148823055,0.0003179245882876,0.0003179245882876,-2.3767600716155295,6.984890813048409,0.0022114108801414,0.0017096085612962,0.0,0.0,0.0,3.553,7.54,-4.171,11.259,369.062,9.393,20.843,21.539,13.742,11.816,17.291
NGA,2013-01-31,2013,1,0,-0.0001906820059747,6.360243039556942e-05,0.0002543032992351,0.0001907547529726,-0.0001058859699655,0.0002656589736039,-0.0006353240152476,-0.0006938625117438,0.0022247674406002,-0.0083217753120662,0.610416174185815,-1.8001840676027985,0.0003179245882876,0.0003179245882876,-2.76981349739629,8.456245504480032,0.0012078062424512,0.0009531981802881,0.0,0.0,0.0,2.576,-10.284,0.432,4.887,414.095,17.431,18.788,4.672,10.825,10.287,16.212
NGA,2013-02-28,2013,2,0,6.357279084556744e-05,-2.1181502085108108e-05,0.0001467917423882,-6.356470887336485e-05,-5.293557047475437e-05,0.0002618362382886,-0.0003177427554649,-7.914183965338654e-05,0.0007787311590233,-0.0009526228883525,-0.1515942824419546,-2.0633988467380036,0.0003179245882876,0.0003179245882876,-0.9764504049044616,2.816528073596187,0.0012078062424512,0.0009531981802881,0.0,0.0,0.0,2.576,-10.284,0.432,4.887,414.095,17.431,18.788,4.672,10.825,10.287,16.212
NGA,2013-03-31,2013,3,0,0.0,-4.2369738376377754e-05,0.000132316935715,-0.0001271213373164,-3.1752720110404354e-05,0.0002597695291385,-0.0001906698868689,-0.0001373576828304,0.0007404772305286,-0.0016500602906641,-0.5136496952061834,-1.6809058525455327,0.0003179245882876,0.0003179245882876,-0.978336731857608,3.645030281697365,0.0012078062424512,0.0007628755236165,0.0,0.0,0.0,2.576,-10.284,0.432,4.887,414.095,17.431,18.788,4.672,10.825,10.287,16.212
NGA,2013-04-30,2013,4,0,0.0,2.119093028185558e-05,3.670376794783316e-05,6.357279084556744e-05,4.2396680338712306e-05,0.0001641540572739,0.0002543396706302,2.659061528041348e-05,0.0004650229987944,0.000317944804782,0.5507316161109218,-12.463508519664735,0.0003179245882876,0.0003179245882876,1.3748611802385926,3.416713363406956,0.0012078062424512,0.0007628755236165,0.0,0.0,0.0,2.576,-10.284,0.432,4.887,414.095,17.431,18.788,4.672,10.825,10.287,16.212
NGA,2013-05-31,2013,5,0,-6.356874960267156e-05,-2.1189583200890755e-05,3.67014347351607e-05,-6.356874960267156e-05,-2.1185542642999618e-05,9.569704531043164e-05,-0.0001271294177469,-5.202180918292484e-06,0.0004562517594626,-6.356874960222747e-05,-1.2699590588291756,-125.05985237311208,6.357279084556744e-05,6.357279084556744e-05,1.6777391596942255,4.605310970363801,0.0012078062424512,0.0007628654153694,0.0,0.0,0.0,2.576,-10.284,0.432,4.887,414.095,17.431,18.788,4.672,10.825,10.287,16.212
NGA,2013-06-30,2013,6,0,6.357279084556744e-05,1.347080965058509e-09,6.357077025792349e-05,0.0,-2.1184195647706538e-05,9.569847685145724e-05,-0.0001271213373162,-0.000100554968552,0.0002547828059707,-0.0012063492063486,-1.269905790838137,-125.0524124022311,6.357279084556744e-05,6.357279084556744e-05,-0.7199862117306156,0.7929054991396566,0.0003179245882876,0.0001483567233262,0.0,0.0,0.0,2.576,-10.284,0.432,4.887,414.095,17.431,18.788,4.672,10.825,10.287,16.212
NGA,2013-07-31,2013,7,0,6.356874960267156e-05,2.119093028185558e-05,7.340403604445426e-05,6.356874960267156e-05,2.1190930281855393e-05,5.1904987421555616e-05,0.0001271455816911,-4.234751984183089e-05,0.000194185877411,-0.0005082592121981,-0.8593289668438203,-1462.995385960235,6.357279084556744e-05,6.357279084556744e-05,-0.4014549413117843,1.0594226433660674,0.0003179245882876,0.0001483567233262,0.0,0.0,0.0,2.576,-10.284,0.432,4.887,414.095,17.431,18.788,4.672,10.825,10.287,16.212
NGA,2013-08-31,2013,8,0,0.0,4.23805134827461e-05,3.6702601397119674e-05,0.0001271455816911,1.0595465140927486e-05,4.785371193169042e-05,6.356874960267156e-05,-2.1170052666914225e-05,0.0001824952163335,-0.0002541942043718,-0.3151380899553616,-2024.6553234805867,6.357279084556744e-05,6.357279084556744e-05,-0.7316042838493951,2.5600283240059256,0.0003179245882876,0.0001483567233262,0.0,0.0,0.0,2.576,-10.284,0.432,4.887,414.095,17.431,18.788,4.672,10.825,10.287,16.212
NGA,2013-09-30,2013,9,0,-6.35647088735869e-05,1.3469096946532439e-09,6.356672927193262e-05,0.0,1.3469953296706587e-09,5.68576190511231e-05,0.0,-1.5875686557538132e-05,0.0001800479600591,-0.0001906698868689,-0.0015059962249726,-1017.7441680186377,6.357279084556744e-05,6.357279084556744e-05,-0.8469456944867312,3.0423829521897803,0.0003179245882876,0.0001483567233262,0.0,0.0,0.0,2.576,-10.284,0.432,4.887,414.095,17.431,18.788,4.672,10.825,10.287,16.212
NGA,2013-10-31,2013,10,0,0.0003178437480135,8.475967971330413e-05,0.0002043434736614,0.0002542588354947,5.297530499757966e-05,0.00014166883549,0.0003178437480135,4.76859926681452e-05,0.0001462932262397,0.000572264258918,1.6110409437667617,-23.39866304160338,0.0003178437480135,0.0003178437480135,0.7959757350070796,0.7840142354313864,0.0003179245882876,0.0003178841681505,0.0,0.0,0.0,2.576,-10.284,0.432,4.887,414.095,17.431,18.788,4.672,10.825,10.287,16.212
NGA,2013-11-30,2013,11,0,-0.0005083884087443,-8.470312320146255e-05,0.0004135214850988,-0.0002542588354943,-2.11613048593584e-05,0.000271631947923,-0.000127145581691,-2.117342375117981e-05,0.0001941670319053,-0.0002542588354939,-1.13093197489258,0.7578079232397943,0.0003178437480135,0.0003178437480135,-1.1810501255523815,3.7702119007763937,0.0003178437480135,0.0001483297765682,0.0,0.0,0.0,2.576,-10.284,0.432,4.887,414.095,17.431,18.788,4.672,10.825,10.287,16.212
NGA,2013-12-31,2013,12,0,-0.0001271617497456,-0.0001059021368254,0.0004135261449705,-0.0003178437480133,-5.295039495788631e-05,0.0002708920543344,-0.0003178437480133,-3.7067295302797226e-05,0.0001944060397864,-0.0004449246806074,-0.6363976440952686,-0.1426142018644349,0.0003178437480135,0.0003178437480135,-0.9083745991752096,3.241456051061557,0.0003178437480135,0.0001483297765682,0.0,0.0,0.0,2.576,-10.284,0.432,4.887,414.095,17.431,18.788,4.672,10.825,10.287,16.212
NGA,2014-01-31,2014,1,0,0.0003179448047818,-0.000105868451236,0.0004135779229698,-0.0003177427554651,-1.0554385761364905e-05,0.0003098756312051,-6.356470887336485e-05,5.318272260244443e-06,0.0002124764087824,6.357279084556744e-05,-0.5469812376122851,-0.9565340040577882,0.0003179448047818,0.0003179448047818,-0.8742272699863176,2.840629249656786,0.0003179448047818,0.0003178942763976,0.0,0.0,0.0,3.769,-4.59,-0.129,4.279,460.952,17.577,18.677,-11.035,12.225,11.979,14.908
NGA,2014-02-28,2014,2,0,0.0,6.35943516787331e-05,0.0002292665313512,0.0001907426246186,-1.0554385761364905e-05,0.0003098756312051,-6.356470887336485e-05,2.0539689780487568e-08,0.0002116829470134,0.0,-0.5469812376122851,-0.9565340040577882,0.0003179448047818,0.0003179448047818,-0.7962534956423205,2.821718900639222,0.0003179448047818,0.0003178942763976,0.0,0.0,0.0,3.769,-4.59,-0.129,4.279,460.952,17.577,18.677,-11.035,12.225,11.979,14.908
NGA,2014-03-31,2014,3,0,-6.356874960267156e-05,8.479201839304259e-05,0.000204402575412,0.0002543558438254,-1.0555059216212347e-05,0.0003098757694587,-6.356874960267156e-05,-5.276856110442142e-06,0.0002124774253427,-6.356874960267156e-05,-0.546971069089131,-0.9565543630924538,0.0003179448047818,0.0003179448047818,-0.7005052194368467,2.613657247087294,0.0003179448047818,0.0003178942763976,0.0,0.0,0.0,3.769,-4.59,-0.129,4.279,460.952,17.577,18.677,-11.035,12.225,11.979,14.908
NGA,2014-04-30,2014,4,0,-6.357279084567846e-05,-4.238051348278356e-05,3.670260139714973e-05,-0.0001271374992055,-7.412448235940876e-05,0.0002648900286582,-0.0004448398576513,-1.0574588680915349e-05,0.0002131254428381,-0.0001271374992055,-0.3448964322988353,0.0150800168557137,0.0003179448047818,0.0003179448047818,-0.606862514883394,2.4404812323405967,0.0003179448047818,0.0003178942763976,0.0,0.0,0.0,3.769,-4.59,-0.129,4.279,460.952,17.577,18.677,-11.035,12.225,11.979,14.908
NGA,2014-05-31,2014,5,0,0.0,-4.238051348278356e-05,3.670260139714973e-05,-0.0001271374992055,1.0606919097974584e-05,0.0001579027898303,6.358087487279285e-05,-5.277192880692718e-06,0.0002124775261359,-6.357279084567846e-05,1.9503679695102496,-12.807725356993716,0.0003179448047818,0.0003179448047818,-0.7004989851754407,2.6136384672039648,0.0003179448047818,0.0003178942763976,0.0,0.0,0.0,3.769,-4.59,-0.129,4.279,460.952,17.577,18.677,-11.035,12.225,11.979,14.908
NGA,2014-06-30,2014,6,0,0.0,-2.119093028189304e-05,3.67037679478965e-05,-6.357279084567846e-05,3.1800544055574586e-05,0.0001435992600021,0.0001907668828688,-1.0574925451156673e-05,0.0002113945959364,-0.0001271374992055,2.1880244009230987,-19.90390869458194,0.0003179448047818,0.0003179448047818,-0.624847255538508,2.652112311639013,0.0003179448047818,0.0003178942763976,0.0,0.0,0.0,3.769,-4.59,-0.129,4.279,460.952,17.577,18.677,-11.035,12.225,11.979,14.908
NGA,2014-07-31,2014,7,0,0.0,0.0,1.713754743195756e-09,0.0,-2.119025674139208e-05,3.282780591777054e-05,-0.0001271374992055,-1.5872321251379302e-05,0.0002101605928749,-0.0001906941266207,-0.9763472909670076,-9143.58228958658,0.0,0.0,-0.5499310530523567,2.7213822734353257,0.0003179448047818,0.0003178942763976,0.0,0.0,0.0,3.769,-4.59,-0.129,4.279,460.952,17.577,18.677,-11.035,12.225,11.979,14.908
NGA,2014-08-31,2014,8,0,0.0,0.0,1.713754743195756e-09,0.0,-2.119025674139208e-05,3.282780591777053e-05,-0.0001271374992055,-1.5872321251379302e-05,0.0002101605928749,-0.0001906941266207,-0.9763472909670072,-9143.58228958658,0.0,0.0,-0.5499310530523567,2.7213822734353257,0.0003179448047818,0.0003178942763976,0.0,0.0,0.0,3.769,-4.59,-0.129,4.279,460.952,17.577,18.677,-11.035,12.225,11.979,14.908
NGA,2014-09-30,2014,9,0,0.0001271536652045,4.238455506816645e-05,7.341220285426946e-05,0.0001271536652045,1.0596812393136518e-05,6.250727980484778e-05,6.357279084556744e-05,2.0876588461274668e-08,0.0002134123126052,0.0,1.4368883167030675,-691.8518196383126,0.0001271536652045,0.0001271536652045,-0.759758313551819,2.6195825084128477,0.0003179448047818,0.0003178942763976,0.0,0.0,0.0,3.769,-4.59,-0.129,4.279,460.952,17.577,18.677,-11.035,12.225,11.979,14.908
NGA,2014-10-31,2014,10,0,6.356874960267156e-05,6.357413826905697e-05,6.35768327966242e-05,0.0001907304978068,3.1787069134528186e-05,5.319122924985053e-05,0.0001907304978068,-2.1168706612441097e-05,0.0001903661400888,-0.0002541942043721,1.5349668232904252,-1324.8315031421234,0.0001271536652045,0.0001271536652045,-1.171530161911435,4.370058283459656,0.0003179448047818,0.0002225492349931,0.0,0.0,0.0,3.769,-4.59,-0.129,4.279,460.952,17.577,18.677,-11.035,12.225,11.979,14.908
NGA,2014-11-30,2014,11,0,0.0593058733791,0.019832198597969,0.0341852199247751,0.0595079153156594,0.0099160992989845,0.0241960024568309,0.0595079153156594,0.0049633531090412,0.0171138266237173,0.0595752797558497,2.449465402542903,5.999907135720783,0.0593058733791,0.0593058733791,3.4638317805721153,11.998646651628135,0.0593058733791,0.0298119090919409,0.0,0.0,0.0,3.769,-4.59,-0.129,4.279,460.952,17.577,18.677,-11.035,12.225,11.979,14.908
