iso3,date,year,month,exchange_rate,depreciation,is_structural_break
KGZ,1994-09-30,1994,9,10.6,0.011450381679389166,False
KGZ,1994-10-31,1994,10,10.6,0.0,False
KGZ,1994-11-30,1994,11,10.65,0.004716981132075526,False
KGZ,1994-12-31,1994,12,10.65,0.0,False
KGZ,1995-01-31,1995,1,10.8,0.014084507042253502,False
KGZ,1995-02-28,1995,2,10.8,0.0,False
KGZ,1995-03-31,1995,3,10.9,0.0092592592592593,False
KGZ,1995-04-30,1995,4,10.9,0.0,False
KGZ,1995-05-31,1995,5,10.96,0.005504587155963359,False
KGZ,1995-06-30,1995,6,10.6,-0.03284671532846728,False
KGZ,1995-07-31,1995,7,10.53,-0.006603773584905714,False
KGZ,1995-08-31,1995,8,10.45,-0.007597340930674323,False
KGZ,1995-09-30,1995,9,10.86,0.03923444976076551,False
KGZ,1995-10-31,1995,10,10.92,0.005524861878453136,False
KGZ,1995-11-30,1995,11,11.0,0.0073260073260073,False
KGZ,1995-12-31,1995,12,11.2,0.018181818181818077,False
KGZ,1996-01-31,1996,1,11.33,0.011607142857142927,False
KGZ,1996-02-29,1996,2,11.4,0.0061782877316858276,False
KGZ,1996-03-31,1996,3,11.35,-0.004385964912280715,False
KGZ,1996-04-30,1996,4,11.65,0.026431718061673992,False
KGZ,1996-05-31,1996,5,12.0643,0.03556223175965667,False
KGZ,1996-06-30,1996,6,12.215,0.012491400247009787,False
KGZ,1996-07-31,1996,7,12.1563,-0.00480556692591072,False
KGZ,1996-08-31,1996,8,12.15,-0.000518249796401804,False
KGZ,1996-09-30,1996,9,13.25,0.09053497942386834,False
KGZ,1996-10-31,1996,10,13.4,0.01132075471698113,False
KGZ,1996-11-30,1996,11,16.8,0.25373134328358216,False
KGZ,1996-12-31,1996,12,16.7,-0.005952380952381042,False
KGZ,1997-01-31,1997,1,17.15,0.026946107784431073,False
KGZ,1997-02-28,1997,2,17.216,0.0038483965014579624,False
KGZ,1997-03-31,1997,3,17.6382,0.02452369888475836,False
KGZ,1997-04-30,1997,4,17.6584,0.001145241577938716,False
KGZ,1997-05-31,1997,5,17.806,0.008358628188284367,False
KGZ,1997-06-30,1997,6,17.3579,-0.02516567449174434,False
KGZ,1997-07-31,1997,7,17.2778,-0.004614613518916566,False
KGZ,1997-08-31,1997,8,17.2208,-0.0032990311266479777,False
KGZ,1997-09-30,1997,9,17.3977,0.010272461209699824,False
KGZ,1997-10-31,1997,10,17.0,-0.02285934347643659,False
KGZ,1997-11-30,1997,11,17.4429,0.026052941176470723,False
KGZ,1997-12-31,1997,12,17.375,-0.0038927013283343026,False
KGZ,1998-01-31,1998,1,17.9926,0.03554532374100727,False
KGZ,1998-02-28,1998,2,17.642,-0.019485788601980802,False
KGZ,1998-03-31,1998,3,18.05,0.02312662963382839,False
KGZ,1998-04-30,1998,4,18.8494,0.044288088642659096,False
KGZ,1998-05-31,1998,5,20.2183,0.07262300126263965,False
KGZ,1998-06-30,1998,6,19.15,-0.05283827027989496,False
KGZ,1998-07-31,1998,7,19.4813,0.017300261096605762,False
KGZ,1998-08-31,1998,8,20.0704,0.03023925508051306,False
KGZ,1998-09-30,1998,9,22.1207,0.1021554129464286,False
KGZ,1998-10-31,1998,10,24.378,0.10204469117161752,False
KGZ,1998-11-30,1998,11,29.1102,0.1941176470588235,False
KGZ,1998-12-31,1998,12,29.3759,0.009127384902886337,False
KGZ,1999-01-31,1999,1,30.4364,0.03610102158572159,False
KGZ,1999-02-28,1999,2,30.5608,0.004087211365338961,False
KGZ,1999-03-31,1999,3,33.7422,0.10410067799272249,False
KGZ,1999-04-30,1999,4,37.448,0.10982686368997885,False
KGZ,1999-05-31,1999,5,43.0867,0.1505741294595171,False
KGZ,1999-06-30,1999,6,42.14721,-0.021804640411078102,False
KGZ,1999-07-31,1999,7,40.1728,-0.04684556818826202,False
KGZ,1999-08-31,1999,8,42.4702,0.05718794806436178,False
KGZ,1999-09-30,1999,9,42.994,0.012333353739798714,False
KGZ,1999-10-31,1999,10,42.9819,-0.00028143461878393783,False
KGZ,1999-11-30,1999,11,45.3019,0.05397620859012742,False
KGZ,1999-12-31,1999,12,45.4293,0.0028122440780629088,False
KGZ,2000-01-31,2000,1,46.774,0.02959983975099778,False
KGZ,2000-02-29,2000,2,47.2173,0.009477487493051662,False
KGZ,2000-03-31,2000,3,47.7508,0.011298824795149098,False
KGZ,2000-04-30,2000,4,47.9937,0.005086825770458381,False
KGZ,2000-05-31,2000,5,48.2502,0.005344451459253996,False
KGZ,2000-06-30,2000,6,46.9754,-0.026420615873094855,False
KGZ,2000-07-31,2000,7,47.0699,0.0020116912256200603,False
KGZ,2000-08-31,2000,8,47.5998,0.011257725212928005,False
KGZ,2000-09-30,2000,9,48.0011,0.008430707692049122,False
KGZ,2000-10-31,2000,10,48.3272,0.006793594313463602,False
KGZ,2000-11-30,2000,11,49.2205,0.018484414573987307,False
KGZ,2000-12-31,2000,12,48.3041,-0.018618258652390862,False
KGZ,2001-01-31,2001,1,48.9889,0.014176850412283892,False
KGZ,2001-02-28,2001,2,49.0899,0.002061691526039633,False
KGZ,2001-03-31,2001,3,49.4929,0.008209428008612685,False
KGZ,2001-04-30,2001,4,49.221,-0.005493717280660504,False
KGZ,2001-05-31,2001,5,49.101,-0.0024379837874077825,False
KGZ,2001-06-30,2001,6,48.043,-0.021547422659416338,False
KGZ,2001-07-31,2001,7,47.718,-0.00676477322398672,False
KGZ,2001-08-31,2001,8,47.93,0.0044427679282450505,False
KGZ,2001-09-30,2001,9,47.7,-0.004798664719382395,False
KGZ,2001-10-31,2001,10,47.972,0.005702306079664599,False
KGZ,2001-11-30,2001,11,47.8982,-0.0015383973984823829,False
KGZ,2001-12-31,2001,12,47.7186,-0.0037496189835943827,False
KGZ,2002-01-31,2002,1,48.1919,0.00991856424957982,False
KGZ,2002-02-28,2002,2,47.8674,-0.0067334967079528685,False
KGZ,2002-03-31,2002,3,47.9569,0.0018697485136021097,False
KGZ,2002-04-30,2002,4,48.0644,0.0022415960998314333,False
KGZ,2002-05-31,2002,5,47.8792,-0.003853163672073334,False
KGZ,2002-06-30,2002,6,46.1499,-0.036117980250296444,False
KGZ,2002-07-31,2002,7,46.2832,0.0028884136260316495,False
KGZ,2002-08-31,2002,8,46.116,-0.003612541915857137,False
KGZ,2002-09-30,2002,9,46.004,-0.0024286581663631734,False
KGZ,2002-10-31,2002,10,46.0612,0.0012433701417269294,False
KGZ,2002-11-30,2002,11,46.1678,0.002314312262815532,False
KGZ,2002-12-31,2002,12,46.0949,-0.0015790226088312487,False
KGZ,2003-01-31,2003,1,46.698,0.013083876958188467,False
KGZ,2003-02-28,2003,2,46.1158,-0.012467343355175853,False
KGZ,2003-03-31,2003,3,45.5881,-0.011442932790930671,False
KGZ,2003-04-30,2003,4,44.2564,-0.029211570563370648,False
KGZ,2003-05-31,2003,5,42.0373,-0.05014190038050992,False
KGZ,2003-06-30,2003,6,41.1815,-0.020358110535167673,False
KGZ,2003-07-31,2003,7,43.8944,0.06587666792127522,False
KGZ,2003-08-31,2003,8,42.561,-0.030377451337756045,False
KGZ,2003-09-30,2003,9,42.5159,-0.0010596555532059737,False
KGZ,2003-10-31,2003,10,41.4013,-0.02621607445685037,False
KGZ,2003-11-30,2003,11,43.9072,0.06052708489830039,False
KGZ,2003-12-31,2003,12,44.1902,0.006445412141971918,False
KGZ,2004-01-31,2004,1,41.7825,-0.0544849310480604,False
KGZ,2004-02-29,2004,2,42.7728,0.023701310357207017,False
KGZ,2004-03-31,2004,3,43.2775,0.011799554857292671,False
KGZ,2004-04-30,2004,4,43.2953,0.00041129917393556426,False
KGZ,2004-05-31,2004,5,43.9364,0.014807611911685559,False
KGZ,2004-06-30,2004,6,42.6786,-0.028627743738676714,False
KGZ,2004-07-31,2004,7,42.497,-0.0042550599129306255,False
KGZ,2004-08-31,2004,8,42.2027,-0.00692519471962727,False
KGZ,2004-09-30,2004,9,42.4965,0.006961639895077809,False
KGZ,2004-10-31,2004,10,41.7526,-0.017504970997611502,False
KGZ,2004-11-30,2004,11,41.2996,-0.010849623736006953,False
KGZ,2004-12-31,2004,12,41.6246,0.007869325610901923,False
KGZ,2005-01-31,2005,1,40.856,-0.018465042306712864,False
KGZ,2005-02-28,2005,2,41.0879058201058,0.0056761753501517465,False
KGZ,2005-03-31,2005,3,41.2909,0.0049404849393630546,False
KGZ,2005-04-30,2005,4,41.1689,-0.0029546461811198466,False
KGZ,2005-05-31,2005,5,40.9577,-0.005130086060108452,False
KGZ,2005-06-30,2005,6,40.9614,9.033710389005911e-05,False
KGZ,2005-07-31,2005,7,40.9502,-0.0002734281543109729,False
KGZ,2005-08-31,2005,8,40.9602753476612,0.00024603903427089513,False
KGZ,2005-09-30,2005,9,40.8506,-0.0026776027927132295,False
KGZ,2005-10-31,2005,10,40.8523,4.161505583755165e-05,False
KGZ,2005-11-30,2005,11,41.1891,0.008244333856355812,False
KGZ,2005-12-31,2005,12,41.3011,0.002719165992944639,False
KGZ,2006-01-31,2006,1,41.3226,0.0005205672488142188,False
KGZ,2006-02-28,2006,2,41.4659791366906,0.0034697510972347967,False
KGZ,2006-03-31,2006,3,41.3726,-0.0022519457790393105,False
KGZ,2006-04-30,2006,4,40.9004,-0.011413350865065341,False
KGZ,2006-05-31,2006,5,40.5393,-0.008828764510860565,False
KGZ,2006-06-30,2006,6,40.2052,-0.008241385519730193,False
KGZ,2006-07-31,2006,7,39.8700525537634,-0.00833592287158369,False
KGZ,2006-08-31,2006,8,39.4739,-0.009936093092157372,False
KGZ,2006-09-30,2006,9,39.2373,-0.005993833900374779,False
KGZ,2006-10-31,2006,10,39.0836,-0.003917191040158197,False
KGZ,2006-11-30,2006,11,38.8004,-0.007246005997400329,False
KGZ,2006-12-31,2006,12,38.1238,-0.017437964557066477,False
KGZ,2007-01-31,2007,1,38.6167,0.012928931533582766,False
KGZ,2007-02-28,2007,2,38.3907,-0.005852390287103715,False
KGZ,2007-03-31,2007,3,38.0515,-0.008835473174492958,False
KGZ,2007-04-30,2007,4,38.05,-3.942025938530325e-05,False
KGZ,2007-05-31,2007,5,38.0121,-0.0009960578186596347,False
KGZ,2007-06-30,2007,6,37.9501,-0.0016310595836588337,False
KGZ,2007-07-31,2007,7,37.8,-0.0039551937939558135,False
KGZ,2007-08-31,2007,8,37.8076,0.00020105820105831285,False
KGZ,2007-09-30,2007,9,36.8994,-0.024021625281689385,False
KGZ,2007-10-31,2007,10,34.9954,-0.051599755009566595,False
KGZ,2007-11-30,2007,11,34.6869,-0.00881544431553849,False
KGZ,2007-12-31,2007,12,35.4988,0.02340653099585155,False
KGZ,2008-01-31,2008,1,36.1037,0.017040012620144873,False
KGZ,2008-02-29,2008,2,36.3299,0.0062652858294300895,False
KGZ,2008-03-31,2008,3,36.4091,0.002180022515889224,False
KGZ,2008-04-30,2008,4,36.4426,0.0009200996454181709,False
KGZ,2008-05-31,2008,5,36.2891,-0.004212103417429058,False
KGZ,2008-06-30,2008,6,35.9283,-0.009942379392159029,False
KGZ,2008-07-31,2008,7,35.1368,-0.02202998750288765,False
KGZ,2008-08-31,2008,8,34.6079,-0.015052594430910005,False
KGZ,2008-09-30,2008,9,36.6688,0.05954998714166404,False
KGZ,2008-10-31,2008,10,38.2101,0.04203300898856788,False
KGZ,2008-11-30,2008,11,39.2956,0.028408719160640805,False
KGZ,2008-12-31,2008,12,39.4181,0.003117397367644381,False
KGZ,2009-01-31,2009,1,40.3376,0.023326847311260446,False
KGZ,2009-02-28,2009,2,41.162,0.020437507437229607,False
KGZ,2009-03-31,2009,3,42.6295,0.03565181478062285,False
KGZ,2009-04-30,2009,4,43.1442,0.012073798660551915,False
KGZ,2009-05-31,2009,5,43.2562,0.0025959456891078148,False
KGZ,2009-06-30,2009,6,43.281,0.0005733282165329978,False
KGZ,2009-07-31,2009,7,43.5162,0.005434255215914563,False
KGZ,2009-08-31,2009,8,44.0044,0.011218810465987383,False
KGZ,2009-09-30,2009,9,43.6293,-0.008524147585241337,False
KGZ,2009-10-31,2009,10,43.7196,0.002069710034311889,False
KGZ,2009-11-30,2009,11,43.922,0.0046295025572054005,False
KGZ,2009-12-31,2009,12,44.0917,0.0038636674104095547,False
KGZ,2010-01-31,2010,1,44.28,0.004270645042037335,False
KGZ,2010-02-28,2010,2,44.6522,0.008405600722673823,False
KGZ,2010-03-31,2010,3,45.2203,0.012722777377150551,False
KGZ,2010-04-30,2010,4,45.5518,0.007330778433579654,False
KGZ,2010-05-31,2010,5,45.9397,0.00851558006489328,False
KGZ,2010-06-30,2010,6,46.3896,0.009793272485453697,False
KGZ,2010-07-31,2010,7,46.7075,0.006852829082380607,False
KGZ,2010-08-31,2010,8,46.7115,8.563935128180766e-05,False
KGZ,2010-09-30,2010,9,46.6377,-0.0015799107286214031,False
KGZ,2010-10-31,2010,10,46.7409,0.0022128020892968614,False
KGZ,2010-11-30,2010,11,46.86,0.0025480895746550214,False
KGZ,2010-12-31,2010,12,47.0992,0.005104566794707832,False
KGZ,2011-01-31,2011,1,47.27,0.0036263885586167444,False
KGZ,2011-02-28,2011,2,47.4705,0.0042415908610111686,False
KGZ,2011-03-31,2011,3,47.2448,-0.004754531761831049,False
KGZ,2011-04-30,2011,4,46.7766,-0.009910085342725417,False
KGZ,2011-05-31,2011,5,45.4,-0.029429244536798405,False
KGZ,2011-06-30,2011,6,45.2067,-0.00425770925110136,False
KGZ,2011-07-31,2011,7,44.5952,-0.013526755989709427,False
KGZ,2011-08-31,2011,8,44.8925,0.006666636768082768,False
KGZ,2011-09-30,2011,9,45.0008,0.0024124296931558042,False
KGZ,2011-10-31,2011,10,45.5976,0.013261986453574126,False
KGZ,2011-11-30,2011,11,46.8308,0.0270452830850747,False
KGZ,2011-12-31,2011,12,46.4847,-0.0073904353545104495,False
KGZ,2012-01-31,2012,1,46.7757,0.0062601242989630546,False
KGZ,2012-02-29,2012,2,46.49,-0.006107872249907498,False
KGZ,2012-03-31,2012,3,46.8275,0.007259625725962504,False
KGZ,2012-04-30,2012,4,46.8494,0.0004676739095617055,False
KGZ,2012-05-31,2012,5,46.9352,0.001831400188689658,False
KGZ,2012-06-30,2012,6,47.2445,0.0065899367638786455,False
KGZ,2012-07-31,2012,7,47.1487,-0.002027749261818923,False
KGZ,2012-08-31,2012,8,46.0743,-0.02278747876399556,False
KGZ,2012-09-30,2012,9,47.1484,0.023312345494125752,False
KGZ,2012-10-31,2012,10,47.1354,-0.00027572515716345336,False
KGZ,2012-11-30,2012,11,47.2578,0.002596774398859525,False
KGZ,2012-12-31,2012,12,47.4012,0.0030344197148406415,False
KGZ,2013-01-31,2013,1,47.7696,0.007771955140376097,False
KGZ,2013-02-28,2013,2,47.5676,-0.004228630760986007,False
KGZ,2013-03-31,2013,3,47.961,0.008270335270226026,False
KGZ,2013-04-30,2013,4,48.1717,0.004393152769958997,False
KGZ,2013-05-31,2013,5,48.23,0.001210254153372059,False
KGZ,2013-06-30,2013,6,48.6277,0.00824590503835787,False
KGZ,2013-07-31,2013,7,48.8745,0.005075296590214995,False
KGZ,2013-08-31,2013,8,48.7243,-0.003073177219204304,False
KGZ,2013-09-30,2013,9,48.6197,-0.002146772760203808,False
KGZ,2013-10-31,2013,10,48.5027,-0.0024064319607073337,False
KGZ,2013-11-30,2013,11,48.959,0.009407723693732661,False
KGZ,2013-12-31,2013,12,49.247,0.005882473089728002,False
KGZ,2014-01-31,2014,1,50.4158,0.023733425386317952,False
KGZ,2014-02-28,2014,2,52.4359,0.04006878795933022,False
KGZ,2014-03-31,2014,3,54.4813,0.03900762645439482,False
KGZ,2014-04-30,2014,4,53.9615,-0.009540888341504239,False
KGZ,2014-05-31,2014,5,52.0806,-0.034856332755761166,False
KGZ,2014-06-30,2014,6,52.0649,-0.0003014558204014195,False
KGZ,2014-07-31,2014,7,51.7518,-0.006013648350424172,False
KGZ,2014-08-31,2014,8,52.9561,0.023270688169300335,False
KGZ,2014-09-30,2014,9,54.5202,0.02953578530140999,False
KGZ,2014-10-31,2014,10,57.3484,0.051874351157919385,False
KGZ,2014-11-30,2014,11,57.5957,0.004312238876760244,False
KGZ,2014-12-31,2014,12,58.8865,0.022411395295134806,False
KGZ,2015-01-31,2015,1,59.81,0.015682711657171167,False
KGZ,2015-02-28,2015,2,61.2914,0.02476843337234569,False
KGZ,2015-03-31,2015,3,63.8736,0.042129890979811124,False
KGZ,2015-04-30,2015,4,60.0705,-0.05954103103629671,False
KGZ,2015-05-31,2015,5,58.1472,-0.032017379578994754,False
KGZ,2015-06-30,2015,6,62.0788,0.06761460569038591,False
KGZ,2015-07-31,2015,7,61.0213,-0.017034800930430416,False
KGZ,2015-08-31,2015,8,65.0953,0.06676357271968958,False
KGZ,2015-09-30,2015,9,68.8359,0.0574634420611011,False
KGZ,2015-10-31,2015,10,69.698,0.012523988209640624,False
KGZ,2015-11-30,2015,11,75.9,0.08898390197710149,False
KGZ,2015-12-31,2015,12,75.8993,-9.22266139669059e-06,False
KGZ,2016-01-31,2016,1,75.8826,-0.0002200283797083591,False
KGZ,2016-02-29,2016,2,74.2525,-0.02148186804353036,False
KGZ,2016-03-31,2016,3,70.0158,-0.05705801151476375,False
KGZ,2016-04-30,2016,4,68.42,-0.022791998377509004,False
KGZ,2016-05-31,2016,5,68.2986,-0.0017743349897691996,False
KGZ,2016-06-30,2016,6,67.486,-0.01189775485881095,False
KGZ,2016-07-31,2016,7,67.9699,0.007170376078001306,False
KGZ,2016-08-31,2016,8,68.899,0.013669285963345601,False
KGZ,2016-09-30,2016,9,67.9346,-0.013997300396232149,False
KGZ,2016-10-31,2016,10,68.6538,0.010586652456921808,False
KGZ,2016-11-30,2016,11,69.1565,0.007322245818876638,False
KGZ,2016-12-31,2016,12,69.2301,0.001064252817884137,False
KGZ,2017-01-31,2017,1,69.1338,-0.0013910134464633073,False
KGZ,2017-02-28,2017,2,69.1298,-5.7858818696354675e-05,False
KGZ,2017-03-31,2017,3,68.6069,-0.007564031720039832,False
KGZ,2017-04-30,2017,4,67.5,-0.01613394571099991,False
KGZ,2017-05-31,2017,5,68.0492,0.008136296296296308,False
KGZ,2017-06-30,2017,6,69.1367,0.015981084274319324,False
KGZ,2017-07-31,2017,7,68.65,-0.0070396764670572765,False
KGZ,2017-08-31,2017,8,68.688,0.0005535324107792672,False
KGZ,2017-09-30,2017,9,68.6585,-0.0004294782203586589,False
KGZ,2017-10-31,2017,10,68.72,0.0008957375998601691,False
KGZ,2017-11-30,2017,11,69.7399,0.014841385331781254,False
KGZ,2017-12-31,2017,12,68.8395,-0.012910830098695314,False
KGZ,2018-01-31,2018,1,68.39,-0.006529681360265549,False
KGZ,2018-02-28,2018,2,68.086,-0.0044450943120339925,False
KGZ,2018-03-31,2018,3,68.4325,0.0050891519548805775,False
KGZ,2018-04-30,2018,4,68.7841,0.005137909618967429,False
KGZ,2018-05-31,2018,5,68.4516,-0.004833965989232913,False
KGZ,2018-06-30,2018,6,68.18,-0.003967767006176515,False
KGZ,2018-07-31,2018,7,68.06,-0.00176004693458498,False
KGZ,2018-08-31,2018,8,69.0239,0.014162503673229354,False
KGZ,2018-09-30,2018,9,69.2773,0.003671192152283398,False
KGZ,2018-10-31,2018,10,69.6839,0.005869166379174562,False
KGZ,2018-11-30,2018,11,69.8475,0.0023477446009767533,False
KGZ,2018-12-31,2018,12,69.85,3.579226171290806e-05,False
KGZ,2019-01-31,2019,1,69.8444,-8.017179670727348e-05,False
KGZ,2019-02-28,2019,2,69.6643,-0.002578588977784846,False
KGZ,2019-03-31,2019,3,69.8496,0.0026598989726445144,False
KGZ,2019-04-30,2019,4,69.85,5.726589701327001e-06,False
KGZ,2019-05-31,2019,5,69.85,0.0,False
KGZ,2019-06-30,2019,6,69.4928,-0.005113815318539605,False
KGZ,2019-07-31,2019,7,69.7504,0.003706858840052396,False
KGZ,2019-08-31,2019,8,69.8065,0.0008042964628161009,False
KGZ,2019-09-30,2019,9,69.7039,-0.0014697771697477213,False
KGZ,2019-10-31,2019,10,69.8068,0.0014762445142952885,False
KGZ,2019-11-30,2019,11,69.85,0.0006188508855871078,False
KGZ,2019-12-31,2019,12,69.6439,-0.0029506084466712768,False
KGZ,2020-01-31,2020,1,69.85,0.002959340301160518,False
KGZ,2020-02-29,2020,2,69.85,0.0,False
KGZ,2020-03-31,2020,3,80.81,0.15690765926986416,False
KGZ,2020-04-30,2020,4,78.9435,-0.02309738893701274,False
KGZ,2020-05-31,2020,5,73.7678,-0.06556207920854795,False
KGZ,2020-06-30,2020,6,75.9887,0.030106631890879143,False
KGZ,2020-07-31,2020,7,76.7553,0.01008834208244136,False
KGZ,2020-08-31,2020,8,78.4683,0.02231767708549115,False
KGZ,2020-09-30,2020,9,79.6,0.014422384580779601,False
KGZ,2020-10-31,2020,10,81.8,0.027638190954773822,False
KGZ,2020-11-30,2020,11,84.7984,0.03665525672371639,False
KGZ,2020-12-31,2020,12,82.6498,-0.025337742221551385,False
KGZ,2021-01-31,2021,1,84.8,0.026015791931740972,False
KGZ,2021-02-28,2021,2,84.75,-0.000589622641509413,False
KGZ,2021-03-31,2021,3,84.7792,0.00034454277286144475,False
KGZ,2021-04-30,2021,4,84.7999,0.000244163662785013,False
KGZ,2021-05-31,2021,5,83.6256,-0.01384789368855377,False
KGZ,2021-06-30,2021,6,84.664,0.012417250220028375,False
KGZ,2021-07-31,2021,7,84.7585,0.0011161768874610178,False
KGZ,2021-08-31,2021,8,84.7,-0.0006901962635015302,False
KGZ,2021-09-30,2021,9,84.7907,0.0010708382526563032,False
KGZ,2021-10-31,2021,10,84.8,0.00010968184010740067,False
KGZ,2021-11-30,2021,11,84.8,0.0,False
KGZ,2021-12-31,2021,12,84.7586,-0.0004882075471697167,False
KGZ,2022-01-31,2022,1,84.7992,0.0004790074399529942,False
KGZ,2022-02-28,2022,2,89.1007,0.05072571439353202,False
KGZ,2022-03-31,2022,3,83.309,-0.06500173399311127,False
KGZ,2022-04-30,2022,4,82.1014,-0.01449543266633857,False
KGZ,2022-05-31,2022,5,82.568,0.005683216120553336,False
KGZ,2022-06-30,2022,6,79.5,-0.03715725220424371,False
KGZ,2022-07-31,2022,7,83.174,0.0462138364779876,False
KGZ,2022-08-31,2022,8,80.699,-0.029756895183591148,False
KGZ,2022-09-30,2022,9,80.1829,-0.0063953704506870546,False
KGZ,2022-10-31,2022,10,83.2481,0.03822760214459686,False
KGZ,2022-11-30,2022,11,84.4475,0.014407536027849499,False
KGZ,2022-12-31,2022,12,85.68,0.014594866633115267,False
KGZ,2023-01-31,2023,1,86.15,0.005485527544351054,False
KGZ,2023-02-28,2023,2,87.417,0.014706906558328514,False
KGZ,2023-03-31,2023,3,87.42,3.431826761390866e-05,False
KGZ,2023-04-30,2023,4,87.52,0.0011439029970257142,False
KGZ,2023-05-31,2023,5,87.59,0.0007998171846435032,False
KGZ,2023-06-30,2023,6,87.2267,-0.004147733759561678,False
KGZ,2023-07-31,2023,7,87.6389,0.00472561727085874,False
KGZ,2023-08-31,2023,8,88.2538,0.0070162907110882244,False
KGZ,2023-09-30,2023,9,88.71,0.005169182516786774,False
KGZ,2023-10-31,2023,10,89.32,0.0068763386314958375,False
KGZ,2023-11-30,2023,11,89.0372,-0.003166144200626886,False
KGZ,2023-12-31,2023,12,89.0853,0.0005402236368619029,False
KHM,1990-01-31,1990,1,260.0,,False
KHM,1990-02-28,1990,2,260.0,0.0,False
KHM,1990-03-31,1990,3,345.0,0.32692307692307687,False
KHM,1990-04-30,1990,4,360.0,0.04347826086956519,False
KHM,1990-05-31,1990,5,360.0,0.0,False
KHM,1990-06-30,1990,6,380.0,0.05555555555555558,False
KHM,1990-07-31,1990,7,380.0,0.0,False
KHM,1990-08-31,1990,8,460.0,0.21052631578947367,False
KHM,1990-09-30,1990,9,510.0,0.10869565217391308,False
KHM,1990-10-31,1990,10,600.0,0.17647058823529416,False
KHM,1990-11-30,1990,11,600.0,0.0,False
KHM,1990-12-31,1990,12,600.0,0.0,False
KHM,1991-01-31,1991,1,600.0,0.0,False
KHM,1991-02-28,1991,2,600.0,0.0,False
KHM,1991-03-31,1991,3,600.0,0.0,False
KHM,1991-04-30,1991,4,600.0,0.0,False
KHM,1991-05-31,1991,5,600.0,0.0,False
KHM,1991-06-30,1991,6,800.0,0.33333333333333326,False
KHM,1991-07-31,1991,7,800.0,0.0,False
KHM,1991-08-31,1991,8,1000.0,0.25,False
KHM,1991-09-30,1991,9,1000.0,0.0,False
KHM,1991-10-31,1991,10,750.0,-0.25,False
KHM,1991-11-30,1991,11,750.0,0.0,False
KHM,1991-12-31,1991,12,520.0,-0.30666666666666664,False
KHM,1992-01-31,1992,1,740.0,0.42307692307692313,False
KHM,1992-02-29,1992,2,740.0,0.0,False
KHM,1992-03-31,1992,3,840.0,0.1351351351351351,False
KHM,1992-04-30,1992,4,870.0,0.03571428571428581,False
KHM,1992-05-31,1992,5,1000.0,0.14942528735632177,False
KHM,1992-06-30,1992,6,1000.0,0.0,False
KHM,1992-07-31,1992,7,1190.0,0.18999999999999995,False
KHM,1992-08-31,1992,8,1430.0,0.2016806722689075,False
KHM,1992-09-30,1992,9,2000.0,0.39860139860139854,False
KHM,1992-10-31,1992,10,2000.0,0.0,False
KHM,1992-11-30,1992,11,2000.0,0.0,False
KHM,1992-12-31,1992,12,2000.0,0.0,False
KHM,1993-01-31,1993,1,2185.0,0.09250000000000003,False
KHM,1993-02-28,1993,2,2246.0,0.027917620137299703,False
KHM,1993-03-31,1993,3,2421.0,0.07791629563668745,False
KHM,1993-04-30,1993,4,3397.0,0.4031391986782322,False
KHM,1993-05-31,1993,5,3896.0,0.14689431851633805,False
KHM,1993-06-30,1993,6,3051.0,-0.2168891170431212,False
KHM,1993-07-31,1993,7,2700.0,-0.11504424778761058,False
KHM,1993-08-31,1993,8,2590.0,-0.040740740740740744,False
KHM,1993-09-30,1993,9,2579.0,-0.004247104247104283,False
KHM,1993-10-31,1993,10,2606.0,0.010469174098487688,False
KHM,1993-11-30,1993,11,2344.0,-0.10053722179585567,False
KHM,1993-12-31,1993,12,2305.0,-0.016638225255972694,False
KHM,1994-01-31,1994,1,2480.0,0.07592190889370931,False
KHM,1994-02-28,1994,2,2470.0,-0.0040322580645161255,False
KHM,1994-03-31,1994,3,2480.0,0.004048582995951344,False
KHM,1994-04-30,1994,4,2520.0,0.016129032258064502,False
KHM,1994-05-31,1994,5,2565.0,0.017857142857142794,False
KHM,1994-06-30,1994,6,2515.0,-0.01949317738791423,False
KHM,1994-07-31,1994,7,2505.0,-0.003976143141153132,False
KHM,1994-08-31,1994,8,2580.0,0.029940119760478945,False
KHM,1994-09-30,1994,9,2606.0,0.010077519379845024,False
KHM,1994-10-31,1994,10,2700.0,0.036070606293169716,False
KHM,1994-11-30,1994,11,2605.0,-0.03518518518518521,False
KHM,1994-12-31,1994,12,2575.0,-0.01151631477927062,False
KHM,1995-01-31,1995,1,2575.0,0.0,False
KHM,1995-02-28,1995,2,2600.0,0.009708737864077666,False
KHM,1995-03-31,1995,3,2400.0,-0.07692307692307687,False
KHM,1995-04-30,1995,4,2294.0,-0.04416666666666669,False
KHM,1995-05-31,1995,5,2300.0,0.0026155187445509043,False
KHM,1995-06-30,1995,6,2341.0,0.01782608695652166,False
KHM,1995-07-31,1995,7,2422.0,0.034600598035027685,False
KHM,1995-08-31,1995,8,2462.0,0.01651527663088359,False
KHM,1995-09-30,1995,9,2496.0,0.01380991064175463,False
KHM,1995-10-31,1995,10,2521.0,0.01001602564102555,False
KHM,1995-11-30,1995,11,2519.0,-0.0007933359777866356,False
KHM,1995-12-31,1995,12,2526.0,0.0027788805081381263,False
KHM,1996-01-31,1996,1,2549.0,0.009105304829770455,False
KHM,1996-02-29,1996,2,2549.0,0.0,False
