iso3,date,year,month,exchange_rate,currency
HTI,1996-07-31,1996,7,15.0446,USD
HTI,1996-08-31,1996,8,15.0343,USD
HTI,1996-09-30,1996,9,15.0454,USD
HTI,1996-10-31,1996,10,15.5525,USD
HTI,1996-11-30,1996,11,15.2733,USD
HTI,1996-12-31,1996,12,15.0928,USD
HTI,1997-01-31,1997,1,16.2599,USD
HTI,1997-02-28,1997,2,16.1117,USD
HTI,1997-03-31,1997,3,16.5056,USD
HTI,1997-04-30,1997,4,16.6913,USD
HTI,1997-05-31,1997,5,16.817,USD
HTI,1997-06-30,1997,6,16.7564,USD
HTI,1997-07-31,1997,7,16.485,USD
HTI,1997-08-31,1997,8,16.7518,USD
HTI,1997-09-30,1997,9,16.9496,USD
HTI,1997-10-31,1997,10,17.4131,USD
HTI,1997-11-30,1997,11,16.8719,USD
HTI,1997-12-31,1997,12,17.311,USD
HTI,1998-01-31,1998,1,17.5602,USD
HTI,1998-02-28,1998,2,17.3752,USD
HTI,1998-03-31,1998,3,17.3427,USD
HTI,1998-04-30,1998,4,16.9492,USD
HTI,1998-05-31,1998,5,16.687,USD
HTI,1998-06-30,1998,6,15.6646,USD
HTI,1998-07-31,1998,7,16.067,USD
HTI,1998-08-31,1998,8,16.5075,USD
HTI,1998-09-30,1998,9,16.8475,USD
HTI,1998-10-31,1998,10,16.3043,USD
HTI,1998-11-30,1998,11,16.5046,USD
HTI,1998-12-31,1998,12,16.5046,USD
HTI,1999-01-31,1999,1,16.7778,USD
HTI,1999-02-28,1999,2,16.8943,USD
HTI,1999-03-31,1999,3,16.6816,USD
HTI,1999-04-30,1999,4,16.6876,USD
HTI,1999-05-31,1999,5,16.699,USD
HTI,1999-06-30,1999,6,16.7046,USD
HTI,1999-07-31,1999,7,16.8242,USD
HTI,1999-08-31,1999,8,16.7961,USD
HTI,1999-09-30,1999,9,16.9411,USD
HTI,1999-10-31,1999,10,17.5482,USD
HTI,1999-11-30,1999,11,17.9632,USD
HTI,1999-12-31,1999,12,17.9654,USD
HTI,2000-01-31,2000,1,18.262,USD
HTI,2000-02-29,2000,2,19.1848,USD
HTI,2000-03-31,2000,3,19.7373,USD
HTI,2000-04-30,2000,4,19.7265,USD
HTI,2000-05-31,2000,5,19.6744,USD
HTI,2000-06-30,2000,6,20.3781,USD
HTI,2000-07-31,2000,7,20.8679,USD
HTI,2000-08-31,2000,8,21.6345,USD
HTI,2000-09-30,2000,9,28.3337,USD
HTI,2000-10-31,2000,10,23.582,USD
HTI,2000-11-30,2000,11,23.8881,USD
HTI,2000-12-31,2000,12,22.5242,USD
HTI,2001-01-31,2001,1,23.7612,USD
HTI,2001-02-28,2001,2,23.5483,USD
HTI,2001-03-31,2001,3,23.9641,USD
HTI,2001-04-30,2001,4,23.4651,USD
HTI,2001-05-31,2001,5,23.5197,USD
HTI,2001-06-30,2001,6,24.3731,USD
HTI,2001-07-31,2001,7,24.1052,USD
HTI,2001-08-31,2001,8,24.4244,USD
HTI,2001-09-30,2001,9,25.4927,USD
HTI,2001-10-31,2001,10,25.0076,USD
HTI,2001-11-30,2001,11,25.9602,USD
HTI,2001-12-31,2001,12,26.3389,USD
HTI,2002-01-31,2002,1,26.6744,USD
HTI,2002-02-28,2002,2,27.1982,USD
HTI,2002-03-31,2002,3,26.7658,USD
HTI,2002-04-30,2002,4,26.6768,USD
HTI,2002-05-31,2002,5,26.9701,USD
HTI,2002-06-30,2002,6,27.2819,USD
HTI,2002-07-31,2002,7,28.4377,USD
HTI,2002-08-31,2002,8,28.7608,USD
HTI,2002-09-30,2002,9,29.6984,USD
HTI,2002-10-31,2002,10,32.9547,USD
HTI,2002-11-30,2002,11,37.2729,USD
HTI,2002-12-31,2002,12,37.6092,USD
HTI,2003-01-31,2003,1,41.5097,USD
HTI,2003-02-28,2003,2,44.5181,USD
HTI,2003-03-31,2003,3,42.2152,USD
HTI,2003-04-30,2003,4,42.3014,USD
HTI,2003-05-31,2003,5,40.54,USD
HTI,2003-06-30,2003,6,42.8573,USD
HTI,2003-07-31,2003,7,42.7099,USD
HTI,2003-08-31,2003,8,41.217,USD
HTI,2003-09-30,2003,9,42.0253,USD
HTI,2003-10-31,2003,10,41.9623,USD
HTI,2003-11-30,2003,11,42.8229,USD
HTI,2003-12-31,2003,12,42.0849,USD
HTI,2004-01-31,2004,1,44.085,USD
HTI,2004-02-29,2004,2,44.0038,USD
HTI,2004-03-31,2004,3,40.2165,USD
HTI,2004-04-30,2004,4,37.7444,USD
HTI,2004-05-31,2004,5,36.954,USD
HTI,2004-06-30,2004,6,35.7358,USD
HTI,2004-07-31,2004,7,36.0315,USD
HTI,2004-08-31,2004,8,36.0958,USD
HTI,2004-09-30,2004,9,36.8229,USD
HTI,2004-10-31,2004,10,37.1563,USD
HTI,2004-11-30,2004,11,37.4848,USD
HTI,2004-12-31,2004,12,37.2318,USD
HTI,2005-01-31,2005,1,37.6915,USD
HTI,2005-02-28,2005,2,37.8931,USD
HTI,2005-03-31,2005,3,38.2039,USD
HTI,2005-04-30,2005,4,39.0311,USD
HTI,2005-05-31,2005,5,38.7025,USD
HTI,2005-06-30,2005,6,39.9245,USD
HTI,2005-07-31,2005,7,42.0759,USD
HTI,2005-08-31,2005,8,42.3415,USD
HTI,2005-09-30,2005,9,43.0426,USD
HTI,2005-10-31,2005,10,43.0291,USD
HTI,2005-11-30,2005,11,43.0612,USD
HTI,2005-12-31,2005,12,43.0003,USD
HTI,2006-01-31,2006,1,43.4757,USD
HTI,2006-02-28,2006,2,42.9775,USD
HTI,2006-03-31,2006,3,42.6885,USD
HTI,2006-04-30,2006,4,41.0963,USD
HTI,2006-05-31,2006,5,39.0188,USD
HTI,2006-06-30,2006,6,39.8619,USD
HTI,2006-07-31,2006,7,39.9548,USD
HTI,2006-08-31,2006,8,38.8615,USD
HTI,2006-09-30,2006,9,39.1292,USD
HTI,2006-10-31,2006,10,39.1312,USD
HTI,2006-11-30,2006,11,38.9958,USD
HTI,2006-12-31,2006,12,37.5914,USD
HTI,2007-01-31,2007,1,38.9823,USD
HTI,2007-02-28,2007,2,38.3217,USD
HTI,2007-03-31,2007,3,37.4215,USD
HTI,2007-04-30,2007,4,36.9035,USD
HTI,2007-05-31,2007,5,36.5716,USD
HTI,2007-06-30,2007,6,35.7429,USD
HTI,2007-07-31,2007,7,35.6388,USD
HTI,2007-08-31,2007,8,35.7562,USD
HTI,2007-09-30,2007,9,36.3813,USD
HTI,2007-10-31,2007,10,36.3602,USD
HTI,2007-11-30,2007,11,37.1785,USD
HTI,2007-12-31,2007,12,36.7844,USD
HTI,2008-01-31,2008,1,37.5434,USD
HTI,2008-02-29,2008,2,37.7222,USD
HTI,2008-03-31,2008,3,38.7147,USD
HTI,2008-04-30,2008,4,38.4124,USD
HTI,2008-05-31,2008,5,38.8782,USD
HTI,2008-06-30,2008,6,39.5597,USD
HTI,2008-07-31,2008,7,39.774,USD
HTI,2008-08-31,2008,8,39.9945,USD
HTI,2008-09-30,2008,9,39.9535,USD
HTI,2008-10-31,2008,10,39.9601,USD
HTI,2008-11-30,2008,11,40.3273,USD
HTI,2008-12-31,2008,12,39.8176,USD
HTI,2009-01-31,2009,1,40.4392,USD
HTI,2009-02-28,2009,2,40.4601,USD
HTI,2009-03-31,2009,3,40.7022,USD
HTI,2009-04-30,2009,4,40.7963,USD
HTI,2009-05-31,2009,5,40.8162,USD
HTI,2009-06-30,2009,6,41.1596,USD
HTI,2009-07-31,2009,7,41.4482,USD
HTI,2009-08-31,2009,8,41.4335,USD
HTI,2009-09-30,2009,9,41.7737,USD
HTI,2009-10-31,2009,10,42.0271,USD
HTI,2009-11-30,2009,11,42.2804,USD
HTI,2009-12-31,2009,12,42.0193,USD
HTI,2010-01-31,2010,1,38.7,USD
HTI,2010-02-28,2010,2,38.6375,USD
HTI,2010-03-31,2010,3,39.6156,USD
HTI,2010-04-30,2010,4,39.5097,USD
HTI,2010-05-31,2010,5,39.7925,USD
HTI,2010-06-30,2010,6,39.7991,USD
HTI,2010-07-31,2010,7,39.8392,USD
HTI,2010-08-31,2010,8,39.8522,USD
HTI,2010-09-30,2010,9,39.9405,USD
HTI,2010-10-31,2010,10,40.0954,USD
HTI,2010-11-30,2010,11,40.1493,USD
HTI,2010-12-31,2010,12,39.8817,USD
HTI,2011-01-31,2011,1,40.3363,USD
HTI,2011-02-28,2011,2,40.3803,USD
HTI,2011-03-31,2011,3,40.2588,USD
HTI,2011-04-30,2011,4,40.254,USD
HTI,2011-05-31,2011,5,40.2586,USD
HTI,2011-06-30,2011,6,40.3239,USD
HTI,2011-07-31,2011,7,40.4165,USD
HTI,2011-08-31,2011,8,40.6484,USD
HTI,2011-09-30,2011,9,40.8742,USD
HTI,2011-10-31,2011,10,41.006,USD
HTI,2011-11-30,2011,11,41.0958,USD
HTI,2011-12-31,2011,12,40.9774677482343,USD
HTI,2012-01-31,2012,1,41.3772,USD
HTI,2012-02-29,2012,2,41.534,USD
HTI,2012-03-31,2012,3,41.581038550136,USD
HTI,2012-04-30,2012,4,41.723,USD
HTI,2012-05-31,2012,5,41.9112,USD
HTI,2012-06-30,2012,6,41.9761,USD
HTI,2012-07-31,2012,7,42.0188,USD
HTI,2012-08-31,2012,8,42.1923,USD
HTI,2012-09-30,2012,9,42.3222,USD
HTI,2012-10-31,2012,10,42.4121,USD
HTI,2012-11-30,2012,11,42.5778,USD
HTI,2012-12-31,2012,12,42.553,USD
HTI,2013-01-31,2013,1,42.7534,USD
HTI,2013-02-28,2013,2,42.861,USD
HTI,2013-03-31,2013,3,43.0166,USD
HTI,2013-04-30,2013,4,43.3461,USD
HTI,2013-05-31,2013,5,43.6803,USD
HTI,2013-06-30,2013,6,43.7922,USD
HTI,2013-07-31,2013,7,43.7326,USD
HTI,2013-08-31,2013,8,43.7555,USD
HTI,2013-09-30,2013,9,43.7429,USD
HTI,2013-10-31,2013,10,43.8080314846068,USD
HTI,2013-11-30,2013,11,43.8495740311989,USD
HTI,2013-12-31,2013,12,43.8820047420778,USD
HTI,2014-01-31,2014,1,44.0150824147294,USD
HTI,2014-02-28,2014,2,44.2900160853441,USD
HTI,2014-03-31,2014,3,44.7062289765621,USD
HTI,2014-04-30,2014,4,44.9933789292035,USD
HTI,2014-05-31,2014,5,45.323642099135,USD
HTI,2014-06-30,2014,6,45.3399,USD
HTI,2014-07-31,2014,7,45.3552,USD
HTI,2014-08-31,2014,8,45.3829,USD
HTI,2014-09-30,2014,9,45.5577,USD
HTI,2014-10-31,2014,10,45.7572,USD
HTI,2014-11-30,2014,11,46.5991,USD
HTI,2014-12-31,2014,12,46.7477,USD
HTI,2015-01-31,2015,1,46.9276604151923,USD
HTI,2015-02-28,2015,2,47.1441,USD
HTI,2015-03-31,2015,3,47.1789297567659,USD
HTI,2015-04-30,2015,4,47.3801,USD
HTI,2015-05-31,2015,5,48.1112929816186,USD
HTI,2015-06-30,2015,6,51.5866469246835,USD
HTI,2015-07-31,2015,7,55.2174,USD
HTI,2015-08-31,2015,8,51.6673645856892,USD
HTI,2015-09-30,2015,9,52.0717,USD
HTI,2015-10-31,2015,10,53.7793320093981,USD
HTI,2015-11-30,2015,11,56.1368,USD
HTI,2015-12-31,2015,12,56.6969781892243,USD
HTI,2016-01-31,2016,1,59.4545978726257,USD
HTI,2016-02-29,2016,2,61.4393,USD
HTI,2016-03-31,2016,3,61.7627,USD
HTI,2016-04-30,2016,4,61.9571694658814,USD
HTI,2016-05-31,2016,5,62.2054,USD
HTI,2016-06-30,2016,6,62.8939144640481,USD
HTI,2016-07-31,2016,7,63.6545067498099,USD
HTI,2016-08-31,2016,8,64.8864,USD
HTI,2016-09-30,2016,9,65.5368,USD
HTI,2016-10-31,2016,10,66.3278,USD
HTI,2016-11-30,2016,11,67.0629,USD
HTI,2016-12-31,2016,12,67.3943539473095,USD
IDN,1990-01-31,1990,1,1805.0,IDR
IDN,1990-02-28,1990,2,1812.0,IDR
IDN,1990-03-31,1990,3,1823.0,IDR
IDN,1990-04-30,1990,4,1829.0,IDR
IDN,1990-05-31,1990,5,1836.0,IDR
IDN,1990-06-30,1990,6,1844.0,IDR
IDN,1990-07-31,1990,7,1849.0,IDR
IDN,1990-08-31,1990,8,1858.0,IDR
IDN,1990-09-30,1990,9,1864.0,IDR
IDN,1990-10-31,1990,10,1872.0,IDR
IDN,1990-11-30,1990,11,1884.0,IDR
IDN,1990-12-31,1990,12,1901.0,IDR
IDN,1991-01-31,1991,1,1912.0,IDR
IDN,1991-02-28,1991,2,1920.0,IDR
IDN,1991-03-31,1991,3,1932.0,IDR
IDN,1991-04-30,1991,4,1939.0,IDR
IDN,1991-05-31,1991,5,1947.0,IDR
IDN,1991-06-30,1991,6,1954.0,IDR
IDN,1991-07-31,1991,7,1959.0,IDR
IDN,1991-08-31,1991,8,1965.0,IDR
IDN,1991-09-30,1991,9,1968.0,IDR
IDN,1991-10-31,1991,10,1977.0,IDR
IDN,1991-11-30,1991,11,1985.0,IDR
IDN,1991-12-31,1991,12,1992.0,IDR
IDN,1992-01-31,1992,1,2004.0,IDR
IDN,1992-02-29,1992,2,2010.0,IDR
IDN,1992-03-31,1992,3,2017.0,IDR
IDN,1992-04-30,1992,4,2022.0,IDR
IDN,1992-05-31,1992,5,2027.0,IDR
IDN,1992-06-30,1992,6,2033.0,IDR
IDN,1992-07-31,1992,7,2035.0,IDR
IDN,1992-08-31,1992,8,2034.0,IDR
IDN,1992-09-30,1992,9,2038.0,IDR
IDN,1992-10-31,1992,10,2050.0,IDR
IDN,1992-11-30,1992,11,2059.0,IDR
IDN,1992-12-31,1992,12,2062.0,IDR
IDN,1993-01-31,1993,1,2066.0,IDR
IDN,1993-02-28,1993,2,2067.0,IDR
IDN,1993-03-31,1993,3,2071.0,IDR
IDN,1993-04-30,1993,4,2074.0,IDR
IDN,1993-05-31,1993,5,2078.0,IDR
IDN,1993-06-30,1993,6,2088.0,IDR
IDN,1993-07-31,1993,7,2096.0,IDR
IDN,1993-08-31,1993,8,2102.0,IDR
IDN,1993-09-30,1993,9,2108.0,IDR
IDN,1993-10-31,1993,10,2106.0,IDR
IDN,1993-11-30,1993,11,2106.0,IDR
IDN,1993-12-31,1993,12,2110.0,IDR
IDN,1994-01-31,1994,1,2122.0,IDR
IDN,1994-02-28,1994,2,2137.0,IDR
IDN,1994-03-31,1994,3,2143.0,IDR
IDN,1994-04-30,1994,4,2149.0,IDR
IDN,1994-05-31,1994,5,2155.0,IDR
IDN,1994-06-30,1994,6,2160.0,IDR
IDN,1994-07-31,1994,7,2169.0,IDR
IDN,1994-08-31,1994,8,2175.0,IDR
IDN,1994-09-30,1994,9,2181.0,IDR
IDN,1994-10-31,1994,10,2186.0,IDR
IDN,1994-11-30,1994,11,2193.0,IDR
IDN,1994-12-31,1994,12,2200.0,IDR
IDN,1995-01-31,1995,1,2207.0,IDR
IDN,1995-02-28,1995,2,2212.0,IDR
IDN,1995-03-31,1995,3,2219.0,IDR
IDN,1995-04-30,1995,4,2227.0,IDR
IDN,1995-05-31,1995,5,2236.0,IDR
IDN,1995-06-30,1995,6,2246.0,IDR
IDN,1995-07-31,1995,7,2256.0,IDR
IDN,1995-08-31,1995,8,2266.0,IDR
IDN,1995-09-30,1995,9,2275.0,IDR
IDN,1995-10-31,1995,10,2285.0,IDR
IDN,1995-11-30,1995,11,2296.0,IDR
IDN,1995-12-31,1995,12,2308.0,IDR
IDN,1996-01-31,1996,1,2311.0,IDR
IDN,1996-02-29,1996,2,2322.0,IDR
IDN,1996-03-31,1996,3,2337.0,IDR
IDN,1996-04-30,1996,4,2342.0,IDR
IDN,1996-05-31,1996,5,2354.0,IDR
IDN,1996-06-30,1996,6,2342.0,IDR
IDN,1996-07-31,1996,7,2353.0,IDR
IDN,1996-08-31,1996,8,2363.0,IDR
IDN,1996-09-30,1996,9,2340.0,IDR
IDN,1996-10-31,1996,10,2352.0,IDR
IDN,1996-11-30,1996,11,2368.0,IDR
IDN,1996-12-31,1996,12,2383.0,IDR
IDN,1997-01-31,1997,1,2396.0,IDR
IDN,1997-02-28,1997,2,2406.0,IDR
IDN,1997-03-31,1997,3,2419.0,IDR
IDN,1997-04-30,1997,4,2433.0,IDR
IDN,1997-05-31,1997,5,2440.0,IDR
IDN,1997-06-30,1997,6,2450.0,IDR
IDN,1997-07-31,1997,7,2599.0,IDR
IDN,1997-08-31,1997,8,3035.0,IDR
IDN,1997-09-30,1997,9,3275.0,IDR
IDN,1997-10-31,1997,10,3670.0,IDR
IDN,1997-11-30,1997,11,3648.0,IDR
IDN,1997-12-31,1997,12,4650.0,IDR
IDN,1998-01-31,1998,1,10375.0,IDR
IDN,1998-02-28,1998,2,8750.0,IDR
IDN,1998-03-31,1998,3,8325.0,IDR
IDN,1998-04-30,1998,4,7500.0,IDR
IDN,1998-05-31,1998,5,10525.0,IDR
IDN,1998-06-30,1998,6,14900.0,IDR
IDN,1998-07-31,1998,7,13000.0,IDR
IDN,1998-08-31,1998,8,11075.0,IDR
IDN,1998-09-30,1998,9,10700.0,IDR
IDN,1998-10-31,1998,10,7550.0,IDR
IDN,1998-11-30,1998,11,7300.0,IDR
IDN,1998-12-31,1998,12,8025.0,IDR
IDN,1999-01-31,1999,1,8950.0,IDR
IDN,1999-02-28,1999,2,8730.0,IDR
IDN,1999-03-31,1999,3,8685.0,IDR
IDN,1999-04-30,1999,4,8260.0,IDR
IDN,1999-05-31,1999,5,8105.0,IDR
IDN,1999-06-30,1999,6,6726.0,IDR
IDN,1999-07-31,1999,7,6875.0,IDR
IDN,1999-08-31,1999,8,7565.0,IDR
IDN,1999-09-30,1999,9,8386.0,IDR
IDN,1999-10-31,1999,10,6900.0,IDR
IDN,1999-11-30,1999,11,7425.0,IDR
IDN,1999-12-31,1999,12,7085.0,IDR
IDN,2000-01-31,2000,1,7425.0,IDR
IDN,2000-02-29,2000,2,7505.0,IDR
IDN,2000-03-31,2000,3,7590.0,IDR
IDN,2000-04-30,2000,4,7945.0,IDR
IDN,2000-05-31,2000,5,8620.0,IDR
IDN,2000-06-30,2000,6,8735.0,IDR
IDN,2000-07-31,2000,7,9003.0,IDR
IDN,2000-08-31,2000,8,8290.0,IDR
IDN,2000-09-30,2000,9,8780.0,IDR
IDN,2000-10-31,2000,10,9395.0,IDR
IDN,2000-11-30,2000,11,9530.0,IDR
IDN,2000-12-31,2000,12,9595.0,IDR
IDN,2001-01-31,2001,1,9450.0,IDR
IDN,2001-02-28,2001,2,9835.0,IDR
IDN,2001-03-31,2001,3,10400.0,IDR
IDN,2001-04-30,2001,4,11675.0,IDR
IDN,2001-05-31,2001,5,11058.0,IDR
IDN,2001-06-30,2001,6,11440.0,IDR
IDN,2001-07-31,2001,7,9525.0,IDR
IDN,2001-08-31,2001,8,8865.0,IDR
IDN,2001-09-30,2001,9,9675.0,IDR
IDN,2001-10-31,2001,10,10435.0,IDR
IDN,2001-11-30,2001,11,10430.0,IDR
IDN,2001-12-31,2001,12,10400.0,IDR
IDN,2002-01-31,2002,1,10320.0,IDR
IDN,2002-02-28,2002,2,10189.0,IDR
IDN,2002-03-31,2002,3,9655.0,IDR
IDN,2002-04-30,2002,4,9316.0,IDR
IDN,2002-05-31,2002,5,8785.0,IDR
IDN,2002-06-30,2002,6,8730.0,IDR
IDN,2002-07-31,2002,7,9108.0,IDR
IDN,2002-08-31,2002,8,8867.0,IDR
IDN,2002-09-30,2002,9,9015.0,IDR
IDN,2002-10-31,2002,10,9233.0,IDR
IDN,2002-11-30,2002,11,8976.0,IDR
IDN,2002-12-31,2002,12,8940.0,IDR
IDN,2003-01-31,2003,1,8876.0,IDR
IDN,2003-02-28,2003,2,8905.0,IDR
IDN,2003-03-31,2003,3,8908.0,IDR
IDN,2003-04-30,2003,4,8675.0,IDR
IDN,2003-05-31,2003,5,8279.0,IDR
IDN,2003-06-30,2003,6,8285.0,IDR
IDN,2003-07-31,2003,7,8505.0,IDR
IDN,2003-08-31,2003,8,8535.0,IDR
IDN,2003-09-30,2003,9,8389.0,IDR
IDN,2003-10-31,2003,10,8495.0,IDR
IDN,2003-11-30,2003,11,8537.0,IDR
IDN,2003-12-31,2003,12,8465.0,IDR
IDN,2004-01-31,2004,1,8441.0,IDR
IDN,2004-02-29,2004,2,8447.0,IDR
IDN,2004-03-31,2004,3,8587.0,IDR
IDN,2004-04-30,2004,4,8661.0,IDR
IDN,2004-05-31,2004,5,9210.0,IDR
IDN,2004-06-30,2004,6,9415.0,IDR
IDN,2004-07-31,2004,7,9168.0,IDR
IDN,2004-08-31,2004,8,9328.0,IDR
IDN,2004-09-30,2004,9,9170.0,IDR
IDN,2004-10-31,2004,10,9090.0,IDR
IDN,2004-11-30,2004,11,9018.0,IDR
IDN,2004-12-31,2004,12,9290.0,IDR
IDN,2005-01-31,2005,1,9165.0,IDR
IDN,2005-02-28,2005,2,9260.0,IDR
IDN,2005-03-31,2005,3,9480.0,IDR
IDN,2005-04-30,2005,4,9570.0,IDR
IDN,2005-05-31,2005,5,9495.0,IDR
IDN,2005-06-30,2005,6,9713.0,IDR
IDN,2005-07-31,2005,7,9819.0,IDR
IDN,2005-08-31,2005,8,10240.0,IDR
IDN,2005-09-30,2005,9,10310.0,IDR
IDN,2005-10-31,2005,10,10090.0,IDR
IDN,2005-11-30,2005,11,10035.0,IDR
IDN,2005-12-31,2005,12,9830.0,IDR
IDN,2006-01-31,2006,1,9395.0,IDR
IDN,2006-02-28,2006,2,9230.0,IDR
IDN,2006-03-31,2006,3,9075.0,IDR
IDN,2006-04-30,2006,4,8775.0,IDR
IDN,2006-05-31,2006,5,9220.0,IDR
IDN,2006-06-30,2006,6,9300.0,IDR
IDN,2006-07-31,2006,7,9070.0,IDR
IDN,2006-08-31,2006,8,9100.0,IDR
IDN,2006-09-30,2006,9,9235.0,IDR
IDN,2006-10-31,2006,10,9110.0,IDR
IDN,2006-11-30,2006,11,9165.0,IDR
IDN,2006-12-31,2006,12,9020.0,IDR
IDN,2007-01-31,2007,1,9090.0,IDR
IDN,2007-02-28,2007,2,9160.0,IDR
IDN,2007-03-31,2007,3,9118.0,IDR
IDN,2007-04-30,2007,4,9083.0,IDR
IDN,2007-05-31,2007,5,8815.0,IDR
IDN,2007-06-30,2007,6,9054.0,IDR
IDN,2007-07-31,2007,7,9186.0,IDR
IDN,2007-08-31,2007,8,9410.0,IDR
IDN,2007-09-30,2007,9,9137.0,IDR
IDN,2007-10-31,2007,10,9103.0,IDR
IDN,2007-11-30,2007,11,9376.0,IDR
IDN,2007-12-31,2007,12,9419.0,IDR
IDN,2008-01-31,2008,1,9291.0,IDR
IDN,2008-02-29,2008,2,9051.0,IDR
IDN,2008-03-31,2008,3,9217.0,IDR
IDN,2008-04-30,2008,4,9234.0,IDR
IDN,2008-05-31,2008,5,9318.0,IDR
IDN,2008-06-30,2008,6,9225.0,IDR
IDN,2008-07-31,2008,7,9118.0,IDR
IDN,2008-08-31,2008,8,9153.0,IDR
IDN,2008-09-30,2008,9,9378.0,IDR
IDN,2008-10-31,2008,10,10995.0,IDR
IDN,2008-11-30,2008,11,12151.0,IDR
IDN,2008-12-31,2008,12,10950.0,IDR
IDN,2009-01-31,2009,1,11355.0,IDR
IDN,2009-02-28,2009,2,11980.0,IDR
IDN,2009-03-31,2009,3,11575.0,IDR
IDN,2009-04-30,2009,4,10713.0,IDR
IDN,2009-05-31,2009,5,10340.0,IDR
IDN,2009-06-30,2009,6,10225.0,IDR
IDN,2009-07-31,2009,7,9920.0,IDR
IDN,2009-08-31,2009,8,10060.0,IDR
IDN,2009-09-30,2009,9,9681.0,IDR
IDN,2009-10-31,2009,10,9545.0,IDR
IDN,2009-11-30,2009,11,9480.0,IDR
IDN,2009-12-31,2009,12,9400.0,IDR
IDN,2010-01-31,2010,1,9365.0,IDR
IDN,2010-02-28,2010,2,9335.0,IDR
IDN,2010-03-31,2010,3,9115.0,IDR
IDN,2010-04-30,2010,4,9012.0,IDR
IDN,2010-05-31,2010,5,9180.0,IDR
IDN,2010-06-30,2010,6,9083.0,IDR
IDN,2010-07-31,2010,7,8952.0,IDR
IDN,2010-08-31,2010,8,9041.0,IDR
IDN,2010-09-30,2010,9,8924.0,IDR
IDN,2010-10-31,2010,10,8928.0,IDR
IDN,2010-11-30,2010,11,9013.0,IDR
IDN,2010-12-31,2010,12,8991.0,IDR
IDN,2011-01-31,2011,1,9057.0,IDR
IDN,2011-02-28,2011,2,8823.0,IDR
IDN,2011-03-31,2011,3,8709.0,IDR
IDN,2011-04-30,2011,4,8574.0,IDR
IDN,2011-05-31,2011,5,8537.0,IDR
IDN,2011-06-30,2011,6,8597.0,IDR
IDN,2011-07-31,2011,7,8508.0,IDR
IDN,2011-08-31,2011,8,8578.0,IDR
IDN,2011-09-30,2011,9,8823.0,IDR
IDN,2011-10-31,2011,10,8835.0,IDR
IDN,2011-11-30,2011,11,9170.0,IDR
IDN,2011-12-31,2011,12,9068.0,IDR
IDN,2012-01-31,2012,1,9000.0,IDR
IDN,2012-02-29,2012,2,9085.0,IDR
IDN,2012-03-31,2012,3,9180.0,IDR
IDN,2012-04-30,2012,4,9190.0,IDR
IDN,2012-05-31,2012,5,9565.0,IDR
IDN,2012-06-30,2012,6,9480.0,IDR
IDN,2012-07-31,2012,7,9485.0,IDR
IDN,2012-08-31,2012,8,9560.0,IDR
IDN,2012-09-30,2012,9,9588.0,IDR
IDN,2012-10-31,2012,10,9615.0,IDR
IDN,2012-11-30,2012,11,9605.0,IDR
IDN,2012-12-31,2012,12,9670.0,IDR
IDN,2013-01-31,2013,1,9698.0,IDR
IDN,2013-02-28,2013,2,9667.0,IDR
IDN,2013-03-31,2013,3,9719.0,IDR
IDN,2013-04-30,2013,4,9722.0,IDR
IDN,2013-05-31,2013,5,9802.0,IDR
IDN,2013-06-30,2013,6,9929.0,IDR
IDN,2013-07-31,2013,7,10278.0,IDR
IDN,2013-08-31,2013,8,10924.0,IDR
IDN,2013-09-30,2013,9,11613.0,IDR
IDN,2013-10-31,2013,10,11234.0,IDR
IDN,2013-11-30,2013,11,11977.0,IDR
IDN,2013-12-31,2013,12,12189.0,IDR
IDN,2014-01-31,2014,1,12226.0,IDR
IDN,2014-02-28,2014,2,11634.0,IDR
IDN,2014-03-31,2014,3,11404.0,IDR
IDN,2014-04-30,2014,4,11532.0,IDR
IDN,2014-05-31,2014,5,11611.0,IDR
IDN,2014-06-30,2014,6,11969.0,IDR
IDN,2014-07-31,2014,7,11591.0,IDR
IDN,2014-08-31,2014,8,11717.0,IDR
IDN,2014-09-30,2014,9,12212.0,IDR
IDN,2014-10-31,2014,10,12082.0,IDR
IDN,2014-11-30,2014,11,12196.0,IDR
IDN,2014-12-31,2014,12,12440.0,IDR
IDN,2015-01-31,2015,1,12625.0,IDR
IDN,2015-02-28,2015,2,12863.0,IDR
IDN,2015-03-31,2015,3,13084.0,IDR
IDN,2015-04-30,2015,4,12937.0,IDR
IDN,2015-05-31,2015,5,13211.0,IDR
IDN,2015-06-30,2015,6,13332.0,IDR
IDN,2015-07-31,2015,7,13481.0,IDR
IDN,2015-08-31,2015,8,14027.0,IDR
IDN,2015-09-30,2015,9,14657.0,IDR
IDN,2015-10-31,2015,10,13639.0,IDR
IDN,2015-11-30,2015,11,13840.0,IDR
IDN,2015-12-31,2015,12,13795.0,IDR
IDN,2016-01-31,2016,1,13846.0,IDR
IDN,2016-02-29,2016,2,13395.0,IDR
IDN,2016-03-31,2016,3,13276.0,IDR
IDN,2016-04-30,2016,4,13204.0,IDR
IDN,2016-05-31,2016,5,13615.0,IDR
IDN,2016-06-30,2016,6,13180.0,IDR
IDN,2016-07-31,2016,7,13094.0,IDR
IDN,2016-08-31,2016,8,13300.0,IDR
IDN,2016-09-30,2016,9,12998.0,IDR
